Rank,Name,Country,Team Code,Age,ResultTime,Stage,Timegap1,Gap,Team
149,Biel KADRI,France,ALM,29,+35:13,6,+35:13,+35:13,AG2R LA MONDIALE
150,Alessandro VANOTTI,Italy,AST,35,+35:22,6,+35:22,+35:22,ASTANA PRO TEAM
151,Jussi VEIKKANEN,Finland,FDJ,34,+35:51,6,+35:51,+35:51,FDJ
152,Iljo KEISSE,Belgium,EQS,33,+36:10,6,+36:10,+36:10,ETIXX - QUICK STEP
153,Omar FRAILE MATARRANZ,Spain,CJR,25,+36:11,6,+36:11,+36:11,CAJA RURAL-SEGUROS RGA
154,Bertjan LINDEMAN,Netherlands,TLJ,26,+36:45,6,+36:45,+36:45,TEAM LOTTO NL - JUMBO
155,Pavel BRUTT,Russia,TCS,33,+36:55,6,+36:55,+36:55,TINKOFF - SAXO
156,Carlos BARBERO CUESTA,Spain,CJR,24,+37:54,6,+37:54,+37:54,CAJA RURAL-SEGUROS RGA
157,Johannes FRÖHLINGER,Germany,TGA,30,+38:06,6,+38:06,+38:06,TEAM GIANT - ALPECIN
158,Dominique ROLLIN,Canada,COF,33,+39:31,6,+39:31,+39:31,"COFIDIS, SOLUTIONS CREDITS"
159,Nacer BOUHANNI,France,COF,25,+39:42,6,+39:42,+39:42,"COFIDIS, SOLUTIONS CREDITS"
160,Mickael DELAGE,France,FDJ,30,+39:56,6,+39:56,+39:56,FDJ
161,Geoffrey SOUPE,France,COF,27,+40:12,6,+40:12,+40:12,"COFIDIS, SOLUTIONS CREDITS"
162,Thierry HUPOND,France,TGA,31,+40:13,6,+40:13,+40:13,TEAM GIANT - ALPECIN
163,Songezo JIM,South Africa,MTN,25,+40:45,6,+40:45,+40:45,MTN - QHUBEKA
164,Lorenzo MANZIN,France,FDJ,21,+40:56,6,+40:56,+40:56,FDJ
165,Antoine DUCHESNE,Canada,EUC,24,+41:15,6,+41:15,+41:15,TEAM EUROPCAR
166,Yaroslav POPOVYCH,Ukraine,TFR,35,+41:46,6,+41:46,+41:46,TREK FACTORY RACING
167,Maximiliano Ariel RICHEZE,Argentina,LAM,32,+42:03,6,+42:03,+42:03,LAMPRE - MERIDA
168,Alexis GOUGEARD,France,ALM,22,+42:09,6,+42:09,+42:09,AG2R LA MONDIALE
169,Rory SUTHERLAND,Australia,MOV,33,+43:12,6,+43:12,+43:12,MOVISTAR TEAM
170,Yohan BAGOT,France,COF,28,+43:48,6,+43:48,+43:48,"COFIDIS, SOLUTIONS CREDITS"
171,Daniele BENNATI,Italy,TCS,35,+45:29,6,+45:29,+45:29,TINKOFF - SAXO
172,Danny VAN POPPEL,Netherlands,TFR,22,+46:13,6,+46:13,+46:13,TREK FACTORY RACING
173,Gatis SMUKULIS,Latvia,KAT,28,+46:18,6,+46:18,+46:18,TEAM KATUSHA
174,Caleb EWAN,Australia,OGE,21,+46:52,6,+46:52,+46:52,ORICA GREENEDGE
175,Arnaud COURTEILLE,France,FDJ,26,+46:53,6,+46:53,+46:53,FDJ
176,Damien HOWSON,Australia,OGE,23,+46:59,6,+46:59,+46:59,ORICA GREENEDGE
177,Ilia KOSHEVOY,Belarus,LAM,24,+47:20,6,+47:20,+47:20,LAMPRE - MERIDA
178,Jimmy ENGOULVENT,France,EUC,36,+48:57,6,+48:57,+48:57,TEAM EUROPCAR
179,Boy VAN POPPEL,Netherlands,TFR,27,+49:29,6,+49:29,+49:29,TREK FACTORY RACING
180,Maarten TJALLINGII,Netherlands,TLJ,38,+49:55,6,+49:55,+49:55,TEAM LOTTO NL - JUMBO
181,Martijn KEIZER,Netherlands,TLJ,27,+53:36,6,+53:36,+53:36,TEAM LOTTO NL - JUMBO
182,Tom STAMSNIJDER,Netherlands,TGA,30,+55:17,6,+55:17,+55:17,TEAM GIANT - ALPECIN
183,Tsgabu Gebremaryam GRMAY,Ethiopia,LAM,24,+56:28,6,+56:28,+56:28,LAMPRE - MERIDA
184,Valerio CONTI,Italy,LAM,22,+56:30,6,+56:30,+56:30,LAMPRE - MERIDA
185,Murilo Antonio FISCHER,Brazil,FDJ,36,+56:31,6,+56:31,+56:31,FDJ
186,Kris BOECKMANS,Belgium,LTS,28,+57:58,6,+57:58,+57:58,LOTTO SOUDAL
187,Zico WAEYTENS,Belgium,TGA,24,+58:45,6,+58:45,+58:45,TEAM GIANT - ALPECIN
188,Vladimir ISAYCHEV,Russia,KAT,29,+1:00:30,6,+1:00:30,+1:00:30,TEAM KATUSHA
189,Gediminas BAGDONAS,Lithuania,ALM,30,+1:03:25,6,+1:03:25,+1:03:25,AG2R LA MONDIALE
1,Jhoan Esteban CHAVES RUBIO,Colombia,OGE,25,27:06:13,7,+1.12931712962963,+0,ORICA GREENEDGE
2,Tom DUMOULIN,Netherlands,TGA,25,10,7,+10,+10,TEAM GIANT - ALPECIN
3,Daniel MARTIN,Ireland,TCG,29,33,7,+33,+33,TEAM CANNONDALE - GARMIN
4,Nicolas ROCHE,Ireland,SKY,31,36,7,+36,+36,TEAM SKY
5,Alejandro VALVERDE BELMONTE,Spain,MOV,35,49,7,+49,+49,MOVISTAR TEAM
6,Joaquin RODRIGUEZ OLIVER,Spain,KAT,36,56,7,+56,+56,TEAM KATUSHA
7,Nairo Alexander QUINTANA ROJAS,Colombia,MOV,25,57,7,+57,+57,MOVISTAR TEAM
8,Fabio ARU,Italy,AST,25,57,7,+57,+57,ASTANA PRO TEAM
9,Daniel MORENO FERNANDEZ,Spain,KAT,34,+1:18,7,+1:18,+1:18,TEAM KATUSHA
10,Domenico POZZOVIVO,Italy,ALM,33,+1:19,7,+1:19,+1:19,AG2R LA MONDIALE
11,Mikel NIEVE ITURALDE,Spain,SKY,31,+1:21,7,+1:21,+1:21,TEAM SKY
12,Christopher FROOME,Great Britain,SKY,30,+1:22,7,+1:22,+1:22,TEAM SKY
13,Rafal MAJKA,Poland,TCS,26,+1:29,7,+1:29,+1:29,TINKOFF - SAXO
14,Mikel LANDA MEANA,Spain,AST,26,+1:39,7,+1:39,+1:39,ASTANA PRO TEAM
15,Louis MEINTJES,South Africa,MTN,23,+1:51,7,+1:51,+1:51,MTN - QHUBEKA
16,Tejay VAN GARDEREN,United States,BMC,27,+2:05,7,+2:05,+2:05,BMC RACING TEAM
17,Sergio Luis HENAO MONTOYA,Colombia,SKY,28,+2:24,7,+2:24,+2:24,TEAM SKY
18,Gianluca BRAMBILLA,Italy,EQS,28,+2:25,7,+2:25,+2:25,ETIXX - QUICK STEP
19,Samuel SANCHEZ GONZALEZ,Spain,BMC,37,+2:50,7,+2:50,+2:50,BMC RACING TEAM
20,Andre Fernando S. Martins CARDOSO,Portugal,TCG,31,+2:51,7,+2:51,+2:51,TEAM CANNONDALE - GARMIN
21,Romain SICARD,France,EUC,27,+2:55,7,+2:55,+2:55,TEAM EUROPCAR
22,Daniel NAVARRO GARCIA,Spain,COF,32,+3:01,7,+3:01,+3:01,"COFIDIS, SOLUTIONS CREDITS"
23,Bart DE CLERCQ,Belgium,LTS,29,+3:10,7,+3:10,+3:10,LOTTO SOUDAL
24,Frank SCHLECK,Luxembourg,TFR,35,+3:25,7,+3:25,+3:25,TREK FACTORY RACING
25,Stéphane ROSSETTO,France,COF,28,+3:54,7,+3:54,+3:54,"COFIDIS, SOLUTIONS CREDITS"
26,Fabrice JEANDESBOZ,France,EUC,31,+3:55,7,+3:55,+3:55,TEAM EUROPCAR
27,George BENNETT,New Zealand,TLJ,25,+4:10,7,+4:10,+4:10,TEAM LOTTO NL - JUMBO
28,Rodolfo Andres TORRES AGUDELO,Colombia,COL,28,+4:40,7,+4:40,+4:40,COLOMBIA
29,Kenny ELISSONDE,France,FDJ,24,+4:57,7,+4:57,+4:57,FDJ
30,Maxime MONFORT,Belgium,LTS,32,+5:16,7,+5:16,+5:16,LOTTO SOUDAL
31,Maxime BOUET,France,EQS,29,+5:27,7,+5:27,+5:27,ETIXX - QUICK STEP
32,Carlos VERONA QUINTANILLA,Spain,EQS,23,+6:26,7,+6:26,+6:26,ETIXX - QUICK STEP
33,Riccardo ZOIDL,Austria,TFR,27,+6:59,7,+6:59,+6:59,TREK FACTORY RACING
34,David ARROYO DURAN,Spain,CJR,35,+7:38,7,+7:38,+7:38,CAJA RURAL-SEGUROS RGA
35,Lawson CRADDOCK,United States,TGA,23,+8:31,7,+8:31,+8:31,TEAM GIANT - ALPECIN
36,Haimar ZUBELDIA AGIRRE,Spain,TFR,38,+9:37,7,+9:37,+9:37,TREK FACTORY RACING
37,Luis Leon SANCHEZ GIL,Spain,AST,32,+11:59,7,+11:59,+11:59,ASTANA PRO TEAM
38,Alberto LOSADA ALGUACIL,Spain,KAT,33,+12:51,7,+12:51,+12:51,TEAM KATUSHA
39,Jerome COUSIN,France,EUC,26,+14:02,7,+14:02,+14:02,TEAM EUROPCAR
40,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,LAM,26,+15:07,7,+15:07,+15:07,LAMPRE - MERIDA
41,Ricardo VILELA,Portugal,CJR,28,+15:20,7,+15:20,+15:20,CAJA RURAL-SEGUROS RGA
42,José GONÇALVES,Portugal,CJR,26,+15:59,7,+15:59,+15:59,CAJA RURAL-SEGUROS RGA
43,Andrey AMADOR BAKKAZAKOVA,Costa Rica,MOV,29,+16:40,7,+16:40,+16:40,MOVISTAR TEAM
44,Jerome COPPEL,France,IAM,29,+16:47,7,+16:47,+16:47,IAM CYCLING
45,Ruben PLAZA MOLINA,Spain,LAM,35,+17:32,7,+17:32,+17:32,LAMPRE - MERIDA
46,Pavel KOCHETKOV,Russia,KAT,29,+18:32,7,+18:32,+18:32,TEAM KATUSHA
47,Giovanni VISCONTI,Italy,MOV,32,+18:36,7,+18:36,+18:36,MOVISTAR TEAM
48,Pierre ROLLAND,France,EUC,29,+18:39,7,+18:39,+18:39,TEAM EUROPCAR
49,Amets TXURRUKA,Spain,CJR,33,+18:57,7,+18:57,+18:57,CAJA RURAL-SEGUROS RGA
50,Tosh VAN DER SANDE,Belgium,LTS,25,+20:18,7,+20:18,+20:18,LOTTO SOUDAL
51,Jesper HANSEN,Denmark,TCS,25,+20:36,7,+20:36,+20:36,TINKOFF - SAXO
52,Diego ROSA,Italy,AST,26,+20:39,7,+20:39,+20:39,ASTANA PRO TEAM
53,Julien SIMON,France,COF,30,+21:08,7,+21:08,+21:08,"COFIDIS, SOLUTIONS CREDITS"
54,Mikael CHEREL,France,ALM,29,+22:00,7,+22:00,+22:00,AG2R LA MONDIALE
55,Andrew TALANSKY,United States,TCG,27,+22:25,7,+22:25,+22:25,TEAM CANNONDALE - GARMIN
56,Darwin ATAPUMA HURTADO,Colombia,BMC,27,+22:36,7,+22:36,+22:36,BMC RACING TEAM
57,Cyril GAUTIER,France,EUC,28,+23:44,7,+23:44,+23:44,TEAM EUROPCAR
58,Fabio Andres DUARTE AREVALO,Colombia,COL,29,+24:28,7,+24:28,+24:28,COLOMBIA
59,Joseph Lloyd DOMBROWSKI,United States,TCG,24,+24:59,7,+24:59,+24:59,TEAM CANNONDALE - GARMIN
60,Sylvain CHAVANEL,France,IAM,36,+25:53,7,+25:53,+25:53,IAM CYCLING
61,Peter VELITS,Slovakia,BMC,30,+26:07,7,+26:07,+26:07,BMC RACING TEAM
62,Carlos Julian QUINTERO,Colombia,COL,29,+26:46,7,+26:46,+26:46,COLOMBIA
63,Vicente REYNES MIMO,Spain,IAM,34,+26:48,7,+26:48,+26:48,IAM CYCLING
64,Angel MADRAZO RUIZ,Spain,CJR,27,+27:30,7,+27:30,+27:30,CAJA RURAL-SEGUROS RGA
65,Yukiya ARASHIRO,Japan,EUC,31,+27:32,7,+27:32,+27:32,TEAM EUROPCAR
66,Sergio Miguel MOREIRA PAULINHO,Portugal,TCS,35,+27:49,7,+27:49,+27:49,TINKOFF - SAXO
67,Marcel AREGGER,Switzerland,IAM,25,+28:42,7,+28:42,+28:42,IAM CYCLING
68,Geraint THOMAS,Great Britain,SKY,29,+28:53,7,+28:53,+28:53,TEAM SKY
69,Jurgen VAN DEN BROECK,Belgium,LTS,32,+29:01,7,+29:01,+29:01,LOTTO SOUDAL
70,Jay MCCARTHY,Australia,TCS,23,+29:42,7,+29:42,+29:42,TINKOFF - SAXO
71,Matteo MONTAGUTI,Italy,ALM,31,+29:44,7,+29:44,+29:44,AG2R LA MONDIALE
72,Davide VILLELLA,Italy,TCG,24,+29:45,7,+29:45,+29:45,TEAM CANNONDALE - GARMIN
73,Tiago MACHADO,Portugal,KAT,30,+30:31,7,+30:31,+30:31,TEAM KATUSHA
74,Jose Joaquin ROJAS GIL,Spain,MOV,30,+30:49,7,+30:49,+30:49,MOVISTAR TEAM
75,Amaël MOINARD,France,BMC,33,+31:05,7,+31:05,+31:05,BMC RACING TEAM
76,Pawel POLJANSKI,Poland,TCS,25,+31:44,7,+31:44,+31:44,TINKOFF - SAXO
77,Leonardo Fabio DUQUE,Colombia,COL,35,+31:58,7,+31:58,+31:58,COLOMBIA
78,Pieter SERRY,Belgium,EQS,27,+32:25,7,+32:25,+32:25,ETIXX - QUICK STEP
79,Natnael BERHANE,Eritrea,MTN,24,+32:46,7,+32:46,+32:46,MTN - QHUBEKA
80,Thomas DE GENDT,Belgium,LTS,29,+32:46,7,+32:46,+32:46,LOTTO SOUDAL
81,Dario CATALDO,Italy,AST,30,+32:51,7,+32:51,+32:51,ASTANA PRO TEAM
82,Alex CANO ARDILA,Colombia,COL,32,+33:04,7,+33:04,+33:04,COLOMBIA
83,Juan Pablo VALENCIA,Colombia,COL,27,+33:12,7,+33:12,+33:12,COLOMBIA
84,Eduard VORGANOV,Russia,KAT,33,+33:30,7,+33:30,+33:30,TEAM KATUSHA
85,Cameron MEYER,Australia,OGE,27,+34:03,7,+34:03,+34:03,ORICA GREENEDGE
86,Miguel Angel RUBIANO CHAVEZ,Colombia,COL,31,+34:17,7,+34:17,+34:17,COLOMBIA
87,Thomas DEGAND,Belgium,IAM,29,+34:18,7,+34:18,+34:18,IAM CYCLING
88,Koen DE KORT,Netherlands,TGA,33,+34:37,7,+34:37,+34:37,TEAM GIANT - ALPECIN
89,Rinaldo NOCENTINI,Italy,ALM,38,+34:46,7,+34:46,+34:46,AG2R LA MONDIALE
90,Jelle VANENDERT,Belgium,LTS,30,+35:30,7,+35:30,+35:30,LOTTO SOUDAL
91,Bertjan LINDEMAN,Netherlands,TLJ,26,+35:56,7,+35:56,+35:56,TEAM LOTTO NL - JUMBO
92,Mattia CATTANEO,Italy,LAM,25,+36:12,7,+36:12,+36:12,LAMPRE - MERIDA
93,Moreno MOSER,Italy,TCG,25,+36:21,7,+36:21,+36:21,TEAM CANNONDALE - GARMIN
94,Alex HOWES,United States,TCG,27,+36:25,7,+36:25,+36:25,TEAM CANNONDALE - GARMIN
95,Romain HARDY,France,COF,27,+36:44,7,+36:44,+36:44,"COFIDIS, SOLUTIONS CREDITS"
96,Lawrence WARBASSE,United States,IAM,25,+36:58,7,+36:58,+36:58,IAM CYCLING
97,Joseph ROSSKOPF,United States,BMC,26,+38:14,7,+38:14,+38:14,BMC RACING TEAM
98,Olivier LE GAC,France,FDJ,22,+38:38,7,+38:38,+38:38,FDJ
99,Salvatore PUCCIO,Italy,SKY,26,+39:14,7,+39:14,+39:14,TEAM SKY
100,Pello BILBAO LOPEZ DE ARMENTIA,Spain,CJR,25,+39:33,7,+39:33,+39:33,CAJA RURAL-SEGUROS RGA
101,Jasper STUYVEN,Belgium,TFR,23,+40:32,7,+40:32,+40:32,TREK FACTORY RACING
102,Adam HANSEN,Australia,LTS,34,+41:19,7,+41:19,+41:19,LOTTO SOUDAL
103,Simon GERRANS,Australia,OGE,35,+41:21,7,+41:21,+41:21,ORICA GREENEDGE
104,Vasil KIRYIENKA,Belarus,SKY,34,+41:25,7,+41:25,+41:25,TEAM SKY
105,Kristian SBARAGLI,Italy,MTN,25,+41:37,7,+41:37,+41:37,MTN - QHUBEKA
106,Jens KEUKELEIRE,Belgium,OGE,27,+41:54,7,+41:54,+41:54,ORICA GREENEDGE
107,Benjamin KING,United States,TCG,26,+43:02,7,+43:02,+43:02,TEAM CANNONDALE - GARMIN
108,Angel VICIOSO ARCOS,Spain,KAT,38,+43:13,7,+43:13,+43:13,TEAM KATUSHA
109,Johann VAN ZYL,South Africa,MTN,24,+44:00,7,+44:00,+44:00,MTN - QHUBEKA
110,Mike TEUNISSEN,Netherlands,TLJ,23,+44:17,7,+44:17,+44:17,TEAM LOTTO NL - JUMBO
111,Alessandro DE MARCHI,Italy,BMC,29,+44:21,7,+44:21,+44:21,BMC RACING TEAM
112,Markel IRIZAR ARANBURU,Spain,TFR,35,+44:38,7,+44:38,+44:38,TREK FACTORY RACING
113,Kristijan DURASEK,Croatia,LAM,28,+44:48,7,+44:48,+44:48,LAMPRE - MERIDA
114,Maarten WYNANTS,Belgium,TLJ,33,+45:11,7,+45:11,+45:11,TEAM LOTTO NL - JUMBO
115,Martin VELITS,Slovakia,EQS,30,+45:14,7,+45:14,+45:14,ETIXX - QUICK STEP
116,Javier MORENO BAZAN,Spain,MOV,31,+45:35,7,+45:35,+45:35,MOVISTAR TEAM
117,Stephen CUMMINGS,Great Britain,MTN,34,+45:36,7,+45:36,+45:36,MTN - QHUBEKA
118,Dennis VAN WINDEN,Netherlands,TLJ,28,+46:22,7,+46:22,+46:22,TEAM LOTTO NL - JUMBO
119,John DEGENKOLB,Germany,TGA,26,+46:38,7,+46:38,+46:38,TEAM GIANT - ALPECIN
120,Jay Robert THOMSON,South Africa,MTN,29,+46:41,7,+46:41,+46:41,MTN - QHUBEKA
121,Ilia KOSHEVOY,Belarus,LAM,24,+46:47,7,+46:47,+46:47,LAMPRE - MERIDA
122,Jaco VENTER,South Africa,MTN,28,+47:14,7,+47:14,+47:14,MTN - QHUBEKA
123,Cyril LEMOINE,France,COF,32,+48:25,7,+48:25,+48:25,"COFIDIS, SOLUTIONS CREDITS"
124,Daryl IMPEY,South Africa,OGE,31,+48:28,7,+48:28,+48:28,ORICA GREENEDGE
125,Tom VAN ASBROECK,Belgium,TLJ,25,+48:30,7,+48:30,+48:30,TEAM LOTTO NL - JUMBO
126,Francisco José VENTOSO ALBERDI,Spain,MOV,33,+48:58,7,+48:58,+48:58,MOVISTAR TEAM
127,Peter SAGAN,Slovakia,TCS,25,+49:00,7,+49:00,+49:00,TINKOFF - SAXO
128,Maciej BODNAR,Poland,TCS,30,+49:44,7,+49:44,+49:44,TINKOFF - SAXO
129,Christian KNEES,Germany,SKY,34,+49:46,7,+49:46,+49:46,TEAM SKY
130,Mathew HAYMAN,Australia,OGE,37,+49:57,7,+49:57,+49:57,ORICA GREENEDGE
131,Niki TERPSTRA,Netherlands,EQS,31,+50:32,7,+50:32,+50:32,ETIXX - QUICK STEP
132,Sébastien MINARD,France,ALM,33,+50:36,7,+50:36,+50:36,AG2R LA MONDIALE
133,Laurent PICHON,France,FDJ,29,+50:47,7,+50:47,+50:47,FDJ
134,Alessandro VANOTTI,Italy,AST,35,+51:35,7,+51:35,+51:35,ASTANA PRO TEAM
135,Luka MEZGEC,Slovenia,TGA,27,+51:38,7,+51:38,+51:38,TEAM GIANT - ALPECIN
136,Johan VAN SUMMEREN,Belgium,ALM,34,+51:51,7,+51:51,+51:51,AG2R LA MONDIALE
137,Nikolas MAES,Belgium,EQS,29,+52:05,7,+52:05,+52:05,ETIXX - QUICK STEP
138,Walter Fernando PEDRAZA MORALES,Colombia,COL,34,+52:19,7,+52:19,+52:19,COLOMBIA
139,Youcef REGUIGUI,Algeria,MTN,25,+52:40,7,+52:40,+52:40,MTN - QHUBEKA
140,Jean-Pierre DRUCKER,Luxembourg,BMC,29,+53:36,7,+53:36,+53:36,BMC RACING TEAM
141,Timo ROOSEN,Netherlands,TLJ,22,+54:28,7,+54:28,+54:28,TEAM LOTTO NL - JUMBO
142,Luis MAS BONET,Spain,CJR,26,+54:30,7,+54:30,+54:30,CAJA RURAL-SEGUROS RGA
143,Kévin REZA,France,FDJ,27,+54:36,7,+54:36,+54:36,FDJ
144,Tony HUREL,France,EUC,28,+54:43,7,+54:43,+54:43,TEAM EUROPCAR
145,Jasper DE BUYST,Belgium,LTS,22,+55:06,7,+55:06,+55:06,LOTTO SOUDAL
146,Imanol ERVITI,Spain,MOV,32,+55:32,7,+55:32,+55:32,MOVISTAR TEAM
147,Mickael DELAGE,France,FDJ,30,+56:05,7,+56:05,+56:05,FDJ
148,Ramirez chacon BRAYAN STIVEN,Colombia,COL,23,+56:26,7,+56:26,+56:26,COLOMBIA
149,Simon PELLAUD,Switzerland,IAM,23,+56:50,7,+56:50,+56:50,IAM CYCLING
150,Mitchell DOCKER,Australia,OGE,29,+57:05,7,+57:05,+57:05,ORICA GREENEDGE
151,Omar FRAILE MATARRANZ,Spain,CJR,25,+57:14,7,+57:14,+57:14,CAJA RURAL-SEGUROS RGA
152,Andrey ZEITS,Kazakhstan,AST,29,+57:35,7,+57:35,+57:35,ASTANA PRO TEAM
153,Biel KADRI,France,ALM,29,+57:42,7,+57:42,+57:42,AG2R LA MONDIALE
154,Ian BOSWELL,United States,SKY,24,+58:09,7,+58:09,+58:09,TEAM SKY
155,Jussi VEIKKANEN,Finland,FDJ,34,+58:20,7,+58:20,+58:20,FDJ
156,Iljo KEISSE,Belgium,EQS,33,+58:39,7,+58:39,+58:39,ETIXX - QUICK STEP
157,Johannes FRÖHLINGER,Germany,TGA,30,+59:09,7,+59:09,+59:09,TEAM GIANT - ALPECIN
158,Yaroslav POPOVYCH,Ukraine,TFR,35,+59:12,7,+59:12,+59:12,TREK FACTORY RACING
159,Pavel BRUTT,Russia,TCS,33,+59:24,7,+59:24,+59:24,TINKOFF - SAXO
160,Carlos BARBERO CUESTA,Spain,CJR,24,+1:00:23,7,+1:00:23,+1:00:23,CAJA RURAL-SEGUROS RGA
161,Dominique ROLLIN,Canada,COF,33,+1:02:00,7,+1:02:00,+1:02:00,"COFIDIS, SOLUTIONS CREDITS"
162,Gatis SMUKULIS,Latvia,KAT,28,+1:02:22,7,+1:02:22,+1:02:22,TEAM KATUSHA
163,Thierry HUPOND,France,TGA,31,+1:02:42,7,+1:02:42,+1:02:42,TEAM GIANT - ALPECIN
164,Nacer BOUHANNI,France,COF,25,+1:03:14,7,+1:03:14,+1:03:14,"COFIDIS, SOLUTIONS CREDITS"
165,Songezo JIM,South Africa,MTN,25,+1:03:14,7,+1:03:14,+1:03:14,MTN - QHUBEKA
166,Lorenzo MANZIN,France,FDJ,21,+1:03:25,7,+1:03:25,+1:03:25,FDJ
167,Antoine DUCHESNE,Canada,EUC,24,+1:03:44,7,+1:03:44,+1:03:44,TEAM EUROPCAR
168,Geoffrey SOUPE,France,COF,27,+1:03:44,7,+1:03:44,+1:03:44,"COFIDIS, SOLUTIONS CREDITS"
169,Maximiliano Ariel RICHEZE,Argentina,LAM,32,+1:04:32,7,+1:04:32,+1:04:32,LAMPRE - MERIDA
170,Alexis GOUGEARD,France,ALM,22,+1:04:38,7,+1:04:38,+1:04:38,AG2R LA MONDIALE
171,Rory SUTHERLAND,Australia,MOV,33,+1:05:41,7,+1:05:41,+1:05:41,MOVISTAR TEAM
172,Tsgabu Gebremaryam GRMAY,Ethiopia,LAM,24,+1:07:15,7,+1:07:15,+1:07:15,LAMPRE - MERIDA
173,Yohan BAGOT,France,COF,28,+1:07:20,7,+1:07:20,+1:07:20,"COFIDIS, SOLUTIONS CREDITS"
174,Daniele BENNATI,Italy,TCS,35,+1:08:37,7,+1:08:37,+1:08:37,TINKOFF - SAXO
175,Danny VAN POPPEL,Netherlands,TFR,22,+1:08:42,7,+1:08:42,+1:08:42,TREK FACTORY RACING
176,Caleb EWAN,Australia,OGE,21,+1:10:00,7,+1:10:00,+1:10:00,ORICA GREENEDGE
177,Damien HOWSON,Australia,OGE,23,+1:10:00,7,+1:10:00,+1:10:00,ORICA GREENEDGE
178,Arnaud COURTEILLE,France,FDJ,26,+1:10:01,7,+1:10:01,+1:10:01,FDJ
179,Jimmy ENGOULVENT,France,EUC,36,+1:11:26,7,+1:11:26,+1:11:26,TEAM EUROPCAR
180,Maarten TJALLINGII,Netherlands,TLJ,38,+1:12:24,7,+1:12:24,+1:12:24,TEAM LOTTO NL - JUMBO
181,Boy VAN POPPEL,Netherlands,TFR,27,+1:12:37,7,+1:12:37,+1:12:37,TREK FACTORY RACING
182,Martijn KEIZER,Netherlands,TLJ,27,+1:16:05,7,+1:16:05,+1:16:05,TEAM LOTTO NL - JUMBO
183,Tom STAMSNIJDER,Netherlands,TGA,30,+1:17:46,7,+1:17:46,+1:17:46,TEAM GIANT - ALPECIN
184,Murilo Antonio FISCHER,Brazil,FDJ,36,+1:19:00,7,+1:19:00,+1:19:00,FDJ
185,Kris BOECKMANS,Belgium,LTS,28,+1:20:27,7,+1:20:27,+1:20:27,LOTTO SOUDAL
186,Zico WAEYTENS,Belgium,TGA,24,+1:22:00,7,+1:22:00,+1:22:00,TEAM GIANT - ALPECIN
187,Valerio CONTI,Italy,LAM,22,+1:25:00,7,+1:25:00,+1:25:00,LAMPRE - MERIDA
188,Gediminas BAGDONAS,Lithuania,ALM,30,+1:25:54,7,+1:25:54,+1:25:54,AG2R LA MONDIALE
189,Vladimir ISAYCHEV,Russia,KAT,29,+1:27:57,7,+1:27:57,+1:27:57,TEAM KATUSHA
1,Jhoan Esteban CHAVES RUBIO,Colombia,OGE,25,31:12:18,8,+1.30020833333333,+0,ORICA GREENEDGE
2,Tom DUMOULIN,Netherlands,TGA,25,10,8,+10,+10,TEAM GIANT - ALPECIN
3,Nicolas ROCHE,Ireland,SKY,31,36,8,+36,+36,TEAM SKY
4,Alejandro VALVERDE BELMONTE,Spain,MOV,35,49,8,+49,+49,MOVISTAR TEAM
5,Joaquin RODRIGUEZ OLIVER,Spain,KAT,36,56,8,+56,+56,TEAM KATUSHA
6,Nairo Alexander QUINTANA ROJAS,Colombia,MOV,25,57,8,+57,+57,MOVISTAR TEAM
7,Fabio ARU,Italy,AST,25,57,8,+57,+57,ASTANA PRO TEAM
8,Daniel MORENO FERNANDEZ,Spain,KAT,34,+1:18,8,+1:18,+1:18,TEAM KATUSHA
9,Domenico POZZOVIVO,Italy,ALM,33,+1:19,8,+1:19,+1:19,AG2R LA MONDIALE
10,Mikel NIEVE ITURALDE,Spain,SKY,31,+1:21,8,+1:21,+1:21,TEAM SKY
11,Christopher FROOME,Great Britain,SKY,30,+1:22,8,+1:22,+1:22,TEAM SKY
12,Rafal MAJKA,Poland,TCS,26,+1:29,8,+1:29,+1:29,TINKOFF - SAXO
13,Mikel LANDA MEANA,Spain,AST,26,+1:39,8,+1:39,+1:39,ASTANA PRO TEAM
14,Louis MEINTJES,South Africa,MTN,23,+1:51,8,+1:51,+1:51,MTN - QHUBEKA
15,Sergio Luis HENAO MONTOYA,Colombia,SKY,28,+2:24,8,+2:24,+2:24,TEAM SKY
16,Gianluca BRAMBILLA,Italy,EQS,28,+2:25,8,+2:25,+2:25,ETIXX - QUICK STEP
17,Samuel SANCHEZ GONZALEZ,Spain,BMC,37,+2:50,8,+2:50,+2:50,BMC RACING TEAM
18,Andre Fernando S. Martins CARDOSO,Portugal,TCG,31,+2:51,8,+2:51,+2:51,TEAM CANNONDALE - GARMIN
19,Romain SICARD,France,EUC,27,+2:55,8,+2:55,+2:55,TEAM EUROPCAR
20,Daniel NAVARRO GARCIA,Spain,COF,32,+3:01,8,+3:01,+3:01,"COFIDIS, SOLUTIONS CREDITS"
21,Bart DE CLERCQ,Belgium,LTS,29,+3:10,8,+3:10,+3:10,LOTTO SOUDAL
22,Stéphane ROSSETTO,France,COF,28,+3:54,8,+3:54,+3:54,"COFIDIS, SOLUTIONS CREDITS"
23,Fabrice JEANDESBOZ,France,EUC,31,+3:55,8,+3:55,+3:55,TEAM EUROPCAR
