Rank,Name,Country,Team Code,Age,ResultTime,Stage,Timegap1,Gap,Team
64,Sylvain CHAVANEL,France,IAM,36,+1:12:36,13,+1:12:36,+1:12:36,IAM CYCLING
65,Alessandro BISOLTI,Italy,NIP,30,+1:14:47,13,+1:14:47,+1:14:47,NIPPO - VINI FANTINI
66,Simon GESCHKE,Germany,TGA,29,+1:15:51,13,+1:15:51,+1:15:51,TEAM GIANT - ALPECIN
67,Simone STORTONI,Italy,AND,30,+1:16:17,13,+1:16:17,+1:16:17,ANDRONI GIOCATTOLI - SIDERMEC
68,Sylwester SZMYD,Poland,CCC,37,+1:16:53,13,+1:16:53,+1:16:53,CCC SPRANDI POLKOWICE
69,Sebastian HENAO GOMEZ,Colombia,SKY,22,+1:17:30,13,+1:17:30,+1:17:30,TEAM SKY
70,Jesus HERRADA LOPEZ,Spain,MOV,25,+1:21:27,13,+1:21:27,+1:21:27,MOVISTAR TEAM
71,Salvatore PUCCIO,Italy,SKY,26,+1:22:05,13,+1:22:05,+1:22:05,TEAM SKY
72,Hubert DUPONT,France,ALM,35,+1:23:57,13,+1:23:57,+1:23:57,AG2R LA MONDIALE
73,Enrico BATTAGLIN,Italy,BAR,26,+1:24:42,13,+1:24:42,+1:24:42,BARDIANI CSF
74,Tom Jelte SLAGTER,Netherlands,TCG,26,+1:26:21,13,+1:26:21,+1:26:21,TEAM CANNONDALE - GARMIN
75,Manuele MORI,Italy,LAM,35,+1:27:34,13,+1:27:34,+1:27:34,LAMPRE - MERIDA
76,Tsgabu Gebremaryam GRMAY,Ethiopia,LAM,24,+1:27:49,13,+1:27:49,+1:27:49,LAMPRE - MERIDA
77,Maciej PATERSKI,Poland,CCC,29,+1:27:56,13,+1:27:56,+1:27:56,CCC SPRANDI POLKOWICE
78,Axel DOMONT,France,ALM,25,+1:32:14,13,+1:32:14,+1:32:14,AG2R LA MONDIALE
79,Manuele BOARO,Italy,TCS,28,+1:33:09,13,+1:33:09,+1:33:09,TINKOFF - SAXO
80,Clement CHEVRIER,France,IAM,23,+1:34:10,13,+1:34:10,+1:34:10,IAM CYCLING
81,Davide VILLELLA,Italy,TCG,24,+1:34:20,13,+1:34:20,+1:34:20,TEAM CANNONDALE - GARMIN
82,Thomas DANIELSON,United States,TCG,37,+1:34:24,13,+1:34:24,+1:34:24,TEAM CANNONDALE - GARMIN
83,Sander ARMEE,Belgium,LTS,30,+1:34:26,13,+1:34:26,+1:34:26,LOTTO SOUDAL
84,Nathan BROWN,United States,TCG,24,+1:35:14,13,+1:35:14,+1:35:14,TEAM CANNONDALE - GARMIN
85,Marcus BURGHARDT,Germany,BMC,32,+1:36:08,13,+1:36:08,+1:36:08,BMC RACING TEAM
86,Adam HANSEN,Australia,LTS,34,+1:36:26,13,+1:36:26,+1:36:26,LOTTO SOUDAL
87,Ruben FERNANDEZ,Spain,MOV,24,+1:39:14,13,+1:39:14,+1:39:14,MOVISTAR TEAM
88,Gianfranco ZILIOLI,Italy,AND,25,+1:39:58,13,+1:39:58,+1:39:58,ANDRONI GIOCATTOLI - SIDERMEC
89,Vasil KIRYIENKA,Belarus,SKY,34,+1:41:18,13,+1:41:18,+1:41:18,TEAM SKY
90,Davide MALACARNE,Italy,AST,28,+1:43:01,13,+1:43:01,+1:43:01,ASTANA PRO TEAM
91,Tobias LUDVIGSSON,Sweden,TGA,24,+1:43:02,13,+1:43:02,+1:43:02,TEAM GIANT - ALPECIN
92,Brent BOOKWALTER,United States,BMC,31,+1:43:10,13,+1:43:10,+1:43:10,BMC RACING TEAM
93,Patrick GRETSCH,Germany,ALM,28,+1:43:40,13,+1:43:40,+1:43:40,AG2R LA MONDIALE
94,Kristof VANDEWALLE,Belgium,TFR,30,+1:43:59,13,+1:43:59,+1:43:59,TREK FACTORY RACING
95,Luca PAOLINI,Italy,KAT,38,+1:44:43,13,+1:44:43,+1:44:43,TEAM KATUSHA
96,Juan Jose LOBATO DEL VALLE,Spain,MOV,27,+1:45:55,13,+1:45:55,+1:45:55,MOVISTAR TEAM
97,Edoardo ZARDINI,Italy,BAR,26,+1:46:30,13,+1:46:30,+1:46:30,BARDIANI CSF
98,Elia FAVILLI,Italy,STH,26,+1:48:16,13,+1:48:16,+1:48:16,SOUTHEAST
99,Sonny COLBRELLI,Italy,BAR,25,+1:48:19,13,+1:48:19,+1:48:19,BARDIANI CSF
100,Giacomo BERLATO,Italy,NIP,23,+1:50:38,13,+1:50:38,+1:50:38,NIPPO - VINI FANTINI
101,Rinaldo NOCENTINI,Italy,ALM,38,+1:51:32,13,+1:51:32,+1:51:32,AG2R LA MONDIALE
102,Chad HAGA,United States,TGA,27,+1:52:43,13,+1:52:43,+1:52:43,TEAM GIANT - ALPECIN
103,Anthony ROUX,France,FDJ,28,+1:54:38,13,+1:54:38,+1:54:38,FDJ
104,Enrico BARBIN,Italy,BAR,25,+1:54:52,13,+1:54:52,+1:54:52,BARDIANI CSF
105,Marek RUTKIEWICZ,Poland,CCC,34,+1:54:54,13,+1:54:54,+1:54:54,CCC SPRANDI POLKOWICE
106,Pieter WEENING,Netherlands,OGE,34,+1:55:10,13,+1:55:10,+1:55:10,ORICA GREENEDGE
107,Matteo TOSATTO,Italy,TCS,41,+1:55:21,13,+1:55:21,+1:55:21,TINKOFF - SAXO
108,Janier Alexis ACEVEDO COLLE,Colombia,TCG,30,+1:56:56,13,+1:56:56,+1:56:56,TEAM CANNONDALE - GARMIN
109,Fabio SABATINI,Italy,EQS,30,+1:56:59,13,+1:56:59,+1:56:59,ETIXX - QUICK STEP
110,Luca CHIRICO,Italy,BAR,23,+1:59:22,13,+1:59:22,+1:59:22,BARDIANI CSF
111,Cédric PINEAU,France,FDJ,30,+1:59:27,13,+1:59:27,+1:59:27,FDJ
112,Marco FRAPPORTI,Italy,AND,30,+1:59:54,13,+1:59:54,+1:59:54,ANDRONI GIOCATTOLI - SIDERMEC
113,Sergio Miguel MOREIRA PAULINHO,Portugal,TCS,35,+1:59:54,13,+1:59:54,+1:59:54,TINKOFF - SAXO
114,Bertjan LINDEMAN,Netherlands,TLJ,26,+2:01:32,13,+2:01:32,+2:01:32,TEAM LOTTO NL - JUMBO
115,Davide APPOLLONIO,Italy,AND,26,+2:02:48,13,+2:02:48,+2:02:48,ANDRONI GIOCATTOLI - SIDERMEC
116,Petr VAKOC,Czech Republic,EQS,23,+2:02:54,13,+2:02:54,+2:02:54,ETIXX - QUICK STEP
117,Alessandro PETACCHI,Italy,STH,41,+2:03:30,13,+2:03:30,+2:03:30,SOUTHEAST
118,Pier Paolo DE NEGRI,Italy,NIP,29,+2:03:45,13,+2:03:45,+2:03:45,NIPPO - VINI FANTINI
119,Kévin REZA,France,FDJ,27,+2:04:18,13,+2:04:18,+2:04:18,FDJ
120,Heinrich HAUSSLER,Australia,IAM,31,+2:04:28,13,+2:04:28,+2:04:28,IAM CYCLING
121,Lars Ytting BAK,Denmark,LTS,35,+2:04:30,13,+2:04:30,+2:04:30,LOTTO SOUDAL
122,Luke DURBRIDGE,Australia,OGE,24,+2:06:10,13,+2:06:10,+2:06:10,ORICA GREENEDGE
123,Tom BOONEN,Belgium,EQS,35,+2:08:07,13,+2:08:07,+2:08:07,ETIXX - QUICK STEP
124,Maximiliano Ariel RICHEZE,Argentina,LAM,32,+2:09:44,13,+2:09:44,+2:09:44,LAMPRE - MERIDA
125,Hugo HOULE,Canada,ALM,25,+2:11:21,13,+2:11:21,+2:11:21,AG2R LA MONDIALE
126,Dayer Uberney QUINTANA ROJAS,Colombia,MOV,23,+2:11:46,13,+2:11:46,+2:11:46,MOVISTAR TEAM
127,Sacha MODOLO,Italy,LAM,28,+2:12:05,13,+2:12:05,+2:12:05,LAMPRE - MERIDA
128,Julien BERARD,France,ALM,28,+2:12:21,13,+2:12:21,+2:12:21,AG2R LA MONDIALE
129,Sergei CHERNETSKI,Russia,KAT,25,+2:12:31,13,+2:12:31,+2:12:31,TEAM KATUSHA
130,Matteo BUSATO,Italy,STH,28,+2:12:55,13,+2:12:55,+2:12:55,SOUTHEAST
131,Arnaud COURTEILLE,France,FDJ,26,+2:13:07,13,+2:13:07,+2:13:07,FDJ
132,Nick VAN DER LIJKE,Netherlands,TLJ,24,+2:13:33,13,+2:13:33,+2:13:33,TEAM LOTTO NL - JUMBO
133,Fumiyuki BEPPU,Japan,TFR,32,+2:15:20,13,+2:15:20,+2:15:20,TREK FACTORY RACING
134,Elia VIVIANI,Italy,SKY,26,+2:15:35,13,+2:15:35,+2:15:35,TEAM SKY
135,Sam BEWLEY,New Zealand,OGE,28,+2:16:11,13,+2:16:11,+2:16:11,ORICA GREENEDGE
136,André GREIPEL,Germany,LTS,33,+2:16:41,13,+2:16:41,+2:16:41,LOTTO SOUDAL
137,Lukasz OWSIAN,Poland,CCC,25,+2:17:43,13,+2:17:43,+2:17:43,CCC SPRANDI POLKOWICE
138,Luka MEZGEC,Slovenia,TGA,27,+2:18:35,13,+2:18:35,+2:18:35,TEAM GIANT - ALPECIN
139,Maarten TJALLINGII,Netherlands,TLJ,38,+2:18:37,13,+2:18:37,+2:18:37,TEAM LOTTO NL - JUMBO
140,Maxim BELKOV,Russia,KAT,30,+2:19:03,13,+2:19:03,+2:19:03,TEAM KATUSHA
141,Roberto FERRARI,Italy,LAM,32,+2:20:23,13,+2:20:23,+2:20:23,LAMPRE - MERIDA
142,Murilo Antonio FISCHER,Brazil,FDJ,36,+2:20:48,13,+2:20:48,+2:20:48,FDJ
143,Caleb FAIRLY,United States,TGA,28,+2:23:19,13,+2:23:19,+2:23:19,TEAM GIANT - ALPECIN
144,Giacomo NIZZOLO,Italy,TFR,26,+2:24:47,13,+2:24:47,+2:24:47,TREK FACTORY RACING
145,Brett LANCASTER,Australia,OGE,36,+2:25:38,13,+2:25:38,+2:25:38,ORICA GREENEDGE
146,Alan MARANGONI,Italy,TCG,31,+2:26:36,13,+2:26:36,+2:26:36,TEAM CANNONDALE - GARMIN
147,Ivan ROVNY,Russia,TCS,28,+2:26:50,13,+2:26:50,+2:26:50,TINKOFF - SAXO
148,Eugenio ALAFACI,Italy,TFR,25,+2:26:54,13,+2:26:54,+2:26:54,TREK FACTORY RACING
149,Moreno HOFLAND,Netherlands,TLJ,24,+2:27:13,13,+2:27:13,+2:27:13,TEAM LOTTO NL - JUMBO
150,Alexander PORSEV,Russia,KAT,29,+2:28:37,13,+2:28:37,+2:28:37,TEAM KATUSHA
151,Greg HENDERSON,New Zealand,LTS,39,+2:29:08,13,+2:29:08,+2:29:08,LOTTO SOUDAL
152,Gang XU,China,LAM,31,+2:29:28,13,+2:29:28,+2:29:28,LAMPRE - MERIDA
153,Bartlomiej MATYSIAK,Poland,CCC,31,+2:31:35,13,+2:31:35,+2:31:35,CCC SPRANDI POLKOWICE
154,Rick ZABEL,Germany,BMC,22,+2:32:02,13,+2:32:02,+2:32:02,BMC RACING TEAM
155,Bernhard EISEL,Austria,SKY,34,+2:34:52,13,+2:34:52,+2:34:52,TEAM SKY
156,Christopher JUUL JENSEN,Denmark,TCS,26,+2:36:32,13,+2:36:32,+2:36:32,TINKOFF - SAXO
157,Jérôme PINEAU,France,IAM,35,+2:37:07,13,+2:37:07,+2:37:07,IAM CYCLING
158,Iljo KEISSE,Belgium,EQS,33,+2:37:14,13,+2:37:14,+2:37:14,ETIXX - QUICK STEP
159,Nikias ARNDT,Germany,TGA,24,+2:37:27,13,+2:37:27,+2:37:27,TEAM GIANT - ALPECIN
160,Serghei TVETCOV,Romania,AND,27,+2:37:36,13,+2:37:36,+2:37:36,ANDRONI GIOCATTOLI - SIDERMEC
161,Fabio SILVESTRE,Portugal,TFR,25,+2:37:57,13,+2:37:57,+2:37:57,TREK FACTORY RACING
162,Nikolay MIHAYLOV,Bulgaria,CCC,27,+2:38:04,13,+2:38:04,+2:38:04,CCC SPRANDI POLKOWICE
163,Boy VAN POPPEL,Netherlands,TFR,27,+2:41:45,13,+2:41:45,+2:41:45,TREK FACTORY RACING
164,Nicola RUFFONI,Italy,BAR,25,+2:43:04,13,+2:43:04,+2:43:04,BARDIANI CSF
165,Rick FLENS,Netherlands,TLJ,32,+2:43:54,13,+2:43:54,+2:43:54,TEAM LOTTO NL - JUMBO
166,Riccardo STACCHIOTTI,Italy,NIP,24,+2:46:59,13,+2:46:59,+2:46:59,NIPPO - VINI FANTINI
167,Louis VERVAEKE,Belgium,LTS,22,+2:48:24,13,+2:48:24,+2:48:24,LOTTO SOUDAL
168,Calvin WATSON,Australia,TFR,22,+2:49:04,13,+2:49:04,+2:49:04,TREK FACTORY RACING
169,Stig BROECKX,Belgium,LTS,25,+2:50:08,13,+2:50:08,+2:50:08,LOTTO SOUDAL
170,Eduard Michael GROSU,Romania,NIP,23,+2:51:22,13,+2:51:22,+2:51:22,NIPPO - VINI FANTINI
171,Jussi VEIKKANEN,Finland,FDJ,34,+2:52:36,13,+2:52:36,+2:52:36,FDJ
172,Alessandro MALAGUTI,Italy,NIP,28,+2:52:43,13,+2:52:43,+2:52:43,NIPPO - VINI FANTINI
173,Bert DE BACKER,Belgium,TGA,31,+2:53:23,13,+2:53:23,+2:53:23,TEAM GIANT - ALPECIN
174,Nicola BOEM,Italy,BAR,26,+2:53:42,13,+2:53:42,+2:53:42,BARDIANI CSF
175,Marco BANDIERA,Italy,AND,31,+2:54:20,13,+2:54:20,+2:54:20,ANDRONI GIOCATTOLI - SIDERMEC
176,Tom STAMSNIJDER,Netherlands,TGA,30,+2:54:41,13,+2:54:41,+2:54:41,TEAM GIANT - ALPECIN
177,Eugert ZHUPA,Albania,STH,25,+2:55:58,13,+2:55:58,+2:55:58,SOUTHEAST
178,Oscar GATTO,Italy,AND,30,+2:59:05,13,+2:59:05,+2:59:05,ANDRONI GIOCATTOLI - SIDERMEC
179,Roger KLUGE,Germany,IAM,29,+3:00:25,13,+3:00:25,+3:00:25,IAM CYCLING
180,Cheng JI,China,TGA,28,+3:00:51,13,+3:00:51,+3:00:51,TEAM GIANT - ALPECIN
181,Michael HEPBURN,Australia,OGE,24,+3:05:19,13,+3:05:19,+3:05:19,ORICA GREENEDGE
182,Aleksejs SARAMOTINS,Latvia,IAM,33,+3:10:57,13,+3:10:57,+3:10:57,IAM CYCLING
183,Marco COLEDAN,Italy,TFR,27,+3:15:15,13,+3:15:15,+3:15:15,TREK FACTORY RACING
1,Alberto CONTADOR VELASCO,Spain,TCS,33,55:39:00,14,+2.31875,+0,TINKOFF - SAXO
2,Fabio ARU,Italy,AST,25,+2:28,14,+2:28,+2:28,ASTANA PRO TEAM
3,Andrey AMADOR BAKKAZAKOVA,Costa Rica,MOV,29,+3:36,14,+3:36,+3:36,MOVISTAR TEAM
4,Rigoberto URAN URAN,Colombia,EQS,28,+4:14,14,+4:14,+4:14,ETIXX - QUICK STEP
5,Jurgen VAN DEN BROECK,Belgium,LTS,32,+4:17,14,+4:17,+4:17,LOTTO SOUDAL
6,Dario CATALDO,Italy,AST,30,+4:50,14,+4:50,+4:50,ASTANA PRO TEAM
7,Mikel LANDA MEANA,Spain,AST,26,+4:55,14,+4:55,+4:55,ASTANA PRO TEAM
8,Damiano CARUSO,Italy,BMC,28,+4:56,14,+4:56,+4:56,BMC RACING TEAM
9,Roman KREUZIGER,Czech Republic,TCS,29,+4:57,14,+4:57,+4:57,TINKOFF - SAXO
10,Leopold KONIG,Czech Republic,SKY,28,+5:35,14,+5:35,+5:35,TEAM SKY
11,Maxime MONFORT,Belgium,LTS,32,+6:01,14,+6:01,+6:01,LOTTO SOUDAL
12,Giovanni VISCONTI,Italy,MOV,32,+6:04,14,+6:04,+6:04,MOVISTAR TEAM
13,Yury TROFIMOV,Russia,KAT,31,+7:01,14,+7:01,+7:01,TEAM KATUSHA
14,Damiano CUNEGO,Italy,NIP,34,+7:47,14,+7:47,+7:47,NIPPO - VINI FANTINI
15,Ryder HESJEDAL,Canada,TCG,35,+8:05,14,+8:05,+8:05,TEAM CANNONDALE - GARMIN
16,Alexandre GENIEZ,France,FDJ,27,+8:13,14,+8:13,+8:13,FDJ
17,Richie PORTE,Australia,SKY,30,+8:52,14,+8:52,+8:52,TEAM SKY
18,Jon IZAGUIRRE INSAUSTI,Spain,MOV,26,+8:55,14,+8:55,+8:55,MOVISTAR TEAM
19,Davide FORMOLO,Italy,TCG,23,+9:05,14,+9:05,+9:05,TEAM CANNONDALE - GARMIN
20,Amaël MOINARD,France,BMC,33,+10:52,14,+10:52,+10:52,BMC RACING TEAM
21,Steven KRUIJSWIJK,Netherlands,TLJ,28,+11:03,14,+11:03,+11:03,TEAM LOTTO NL - JUMBO
22,Mikel NIEVE ITURALDE,Spain,SKY,31,+11:21,14,+11:21,+11:21,TEAM SKY
23,Darwin ATAPUMA HURTADO,Colombia,BMC,27,+12:45,14,+12:45,+12:45,BMC RACING TEAM
24,Tanel KANGERT,Estonia,AST,28,+15:51,14,+15:51,+15:51,ASTANA PRO TEAM
25,Paolo TIRALONGO,Italy,AST,38,+20:05,14,+20:05,+20:05,ASTANA PRO TEAM
26,Diego ROSA,Italy,AST,26,+23:31,14,+23:31,+23:31,ASTANA PRO TEAM
27,Carlos Alberto BETANCUR GOMEZ,Colombia,ALM,26,+25:01,14,+25:01,+25:01,AG2R LA MONDIALE
28,Luis Leon SANCHEZ GIL,Spain,AST,32,+33:28,14,+33:28,+33:28,ASTANA PRO TEAM
29,Andre Fernando S. Martins CARDOSO,Portugal,TCG,31,+38:00,14,+38:00,+38:00,TEAM CANNONDALE - GARMIN
30,Michael ROGERS,Australia,TCS,36,+38:01,14,+38:01,+38:01,TINKOFF - SAXO
31,Sébastien REICHENBACH,Switzerland,IAM,26,+38:47,14,+38:47,+38:47,IAM CYCLING
32,Pavel KOCHETKOV,Russia,KAT,29,+42:07,14,+42:07,+42:07,TEAM KATUSHA
33,Stef CLEMENT,Netherlands,IAM,33,+42:19,14,+42:19,+42:19,IAM CYCLING
34,Benat INTXAUSTI ELORRIAGA,Spain,MOV,29,+42:27,14,+42:27,+42:27,MOVISTAR TEAM
35,Philippe GILBERT,Belgium,BMC,33,+48:27,14,+48:27,+48:27,BMC RACING TEAM
36,Przemyslaw NIEMIEC,Poland,LAM,35,+50:03,14,+50:03,+50:03,LAMPRE - MERIDA
37,Stefano PIRAZZI,Italy,BAR,28,+50:31,14,+50:31,+50:31,BARDIANI CSF
38,Jonathan MONSALVE,Venezuela,STH,26,+51:56,14,+51:56,+51:56,SOUTHEAST
39,Jhoan Esteban CHAVES RUBIO,Colombia,OGE,25,+52:14,14,+52:14,+52:14,ORICA GREENEDGE
40,Martijn KEIZER,Netherlands,TLJ,27,+54:01,14,+54:01,+54:01,TEAM LOTTO NL - JUMBO
41,Franco PELLIZOTTI,Italy,AND,37,+54:22,14,+54:22,+54:22,ANDRONI GIOCATTOLI - SIDERMEC
42,Jan POLANC,Slovenia,LAM,23,+55:21,14,+55:21,+55:21,LAMPRE - MERIDA
43,Diego ULISSI,Italy,LAM,26,+1:01:26,14,+1:01:26,+1:01:26,LAMPRE - MERIDA
44,Mauro FINETTO,Italy,STH,30,+1:02:33,14,+1:02:33,+1:02:33,SOUTHEAST
45,Fabio FELLINE,Italy,TFR,25,+1:02:33,14,+1:02:33,+1:02:33,TREK FACTORY RACING
46,Branislau SAMOILAU,Belarus,CCC,30,+1:05:27,14,+1:05:27,+1:05:27,CCC SPRANDI POLKOWICE
47,Andrey ZEITS,Kazakhstan,AST,29,+1:06:06,14,+1:06:06,+1:06:06,ASTANA PRO TEAM
48,Ilnur ZAKARIN,Russia,KAT,26,+1:06:09,14,+1:06:09,+1:06:09,TEAM KATUSHA
49,Kanstantsin SIUTSOU,Belarus,SKY,33,+1:07:17,14,+1:07:17,+1:07:17,TEAM SKY
50,Simon CLARKE,Australia,OGE,29,+1:07:34,14,+1:07:34,+1:07:34,ORICA GREENEDGE
51,Francesco GAVAZZI,Italy,STH,31,+1:09:40,14,+1:09:40,+1:09:40,SOUTHEAST
52,Francesco Manuel BONGIORNO,Italy,BAR,25,+1:10:25,14,+1:10:25,+1:10:25,BARDIANI CSF
53,Sergey LAGUTIN,Russia,KAT,34,+1:11:26,14,+1:11:26,+1:11:26,TEAM KATUSHA
54,Matteo MONTAGUTI,Italy,ALM,31,+1:11:33,14,+1:11:33,+1:11:33,AG2R LA MONDIALE
55,Silvan DILLIER,Switzerland,BMC,25,+1:11:53,14,+1:11:53,+1:11:53,BMC RACING TEAM
56,Grega BOLE,Slovenia,CCC,30,+1:12:47,14,+1:12:47,+1:12:47,CCC SPRANDI POLKOWICE
57,Sylvain CHAVANEL,France,IAM,36,+1:13:44,14,+1:13:44,+1:13:44,IAM CYCLING
58,Ivan BASSO,Italy,TCS,38,+1:14:16,14,+1:14:16,+1:14:16,TINKOFF - SAXO
59,Maxime BOUET,France,EQS,29,+1:15:10,14,+1:15:10,+1:15:10,ETIXX - QUICK STEP
60,Francis MOUREY,France,FDJ,35,+1:16:13,14,+1:16:13,+1:16:13,FDJ
61,Igor ANTON HERNANDEZ,Spain,MOV,32,+1:17:32,14,+1:17:32,+1:17:32,MOVISTAR TEAM
62,David DE LA CRUZ MELGAREJO,Spain,EQS,26,+1:19:25,14,+1:19:25,+1:19:25,ETIXX - QUICK STEP
63,Kenny ELISSONDE,France,FDJ,24,+1:21:02,14,+1:21:02,+1:21:02,FDJ
64,Sebastian HENAO GOMEZ,Colombia,SKY,22,+1:23:01,14,+1:23:01,+1:23:01,TEAM SKY
65,Alessandro BISOLTI,Italy,NIP,30,+1:23:10,14,+1:23:10,+1:23:10,NIPPO - VINI FANTINI
66,Simon GESCHKE,Germany,TGA,29,+1:23:38,14,+1:23:38,+1:23:38,TEAM GIANT - ALPECIN
67,Simone STORTONI,Italy,AND,30,+1:25:32,14,+1:25:32,+1:25:32,ANDRONI GIOCATTOLI - SIDERMEC
68,Sylwester SZMYD,Poland,CCC,37,+1:25:59,14,+1:25:59,+1:25:59,CCC SPRANDI POLKOWICE
69,Jesus HERRADA LOPEZ,Spain,MOV,25,+1:27:07,14,+1:27:07,+1:27:07,MOVISTAR TEAM
70,Salvatore PUCCIO,Italy,SKY,26,+1:27:55,14,+1:27:55,+1:27:55,TEAM SKY
71,Hubert DUPONT,France,ALM,35,+1:30:24,14,+1:30:24,+1:30:24,AG2R LA MONDIALE
72,Tom Jelte SLAGTER,Netherlands,TCG,26,+1:32:24,14,+1:32:24,+1:32:24,TEAM CANNONDALE - GARMIN
73,Maciej PATERSKI,Poland,CCC,29,+1:32:27,14,+1:32:27,+1:32:27,CCC SPRANDI POLKOWICE
74,Enrico BATTAGLIN,Italy,BAR,26,+1:32:33,14,+1:32:33,+1:32:33,BARDIANI CSF
75,Manuele MORI,Italy,LAM,35,+1:34:18,14,+1:34:18,+1:34:18,LAMPRE - MERIDA
76,Manuele BOARO,Italy,TCS,28,+1:35:29,14,+1:35:29,+1:35:29,TINKOFF - SAXO
77,Axel DOMONT,France,ALM,25,+1:37:16,14,+1:37:16,+1:37:16,AG2R LA MONDIALE
78,Tsgabu Gebremaryam GRMAY,Ethiopia,LAM,24,+1:37:25,14,+1:37:25,+1:37:25,LAMPRE - MERIDA
79,Nathan BROWN,United States,TCG,24,+1:39:16,14,+1:39:16,+1:39:16,TEAM CANNONDALE - GARMIN
80,Davide VILLELLA,Italy,TCG,24,+1:39:30,14,+1:39:30,+1:39:30,TEAM CANNONDALE - GARMIN
81,Marcus BURGHARDT,Germany,BMC,32,+1:40:31,14,+1:40:31,+1:40:31,BMC RACING TEAM
82,Vasil KIRYIENKA,Belarus,SKY,34,+1:40:45,14,+1:40:45,+1:40:45,TEAM SKY
83,Clement CHEVRIER,France,IAM,23,+1:41:17,14,+1:41:17,+1:41:17,IAM CYCLING
84,Sander ARMEE,Belgium,LTS,30,+1:42:20,14,+1:42:20,+1:42:20,LOTTO SOUDAL
85,Thomas DANIELSON,United States,TCG,37,+1:43:06,14,+1:43:06,+1:43:06,TEAM CANNONDALE - GARMIN
86,Patrick GRETSCH,Germany,ALM,28,+1:43:30,14,+1:43:30,+1:43:30,AG2R LA MONDIALE
87,Tobias LUDVIGSSON,Sweden,TGA,24,+1:43:56,14,+1:43:56,+1:43:56,TEAM GIANT - ALPECIN
88,Adam HANSEN,Australia,LTS,34,+1:44:40,14,+1:44:40,+1:44:40,LOTTO SOUDAL
89,Kristof VANDEWALLE,Belgium,TFR,30,+1:45:07,14,+1:45:07,+1:45:07,TREK FACTORY RACING
90,Davide MALACARNE,Italy,AST,28,+1:45:40,14,+1:45:40,+1:45:40,ASTANA PRO TEAM
91,Gianfranco ZILIOLI,Italy,AND,25,+1:45:58,14,+1:45:58,+1:45:58,ANDRONI GIOCATTOLI - SIDERMEC
92,Ruben FERNANDEZ,Spain,MOV,24,+1:47:26,14,+1:47:26,+1:47:26,MOVISTAR TEAM
93,Brent BOOKWALTER,United States,BMC,31,+1:49:12,14,+1:49:12,+1:49:12,BMC RACING TEAM
94,Juan Jose LOBATO DEL VALLE,Spain,MOV,27,+1:52:35,14,+1:52:35,+1:52:35,MOVISTAR TEAM
95,Luca PAOLINI,Italy,KAT,38,+1:53:49,14,+1:53:49,+1:53:49,TEAM KATUSHA
96,Giacomo BERLATO,Italy,NIP,23,+1:54:18,14,+1:54:18,+1:54:18,NIPPO - VINI FANTINI
97,Edoardo ZARDINI,Italy,BAR,26,+1:54:29,14,+1:54:29,+1:54:29,BARDIANI CSF
98,Chad HAGA,United States,TGA,27,+1:54:38,14,+1:54:38,+1:54:38,TEAM GIANT - ALPECIN
99,Elia FAVILLI,Italy,STH,26,+1:54:49,14,+1:54:49,+1:54:49,SOUTHEAST
100,Rinaldo NOCENTINI,Italy,ALM,38,+1:56:52,14,+1:56:52,+1:56:52,AG2R LA MONDIALE
101,Sonny COLBRELLI,Italy,BAR,25,+1:57:56,14,+1:57:56,+1:57:56,BARDIANI CSF
102,Marek RUTKIEWICZ,Poland,CCC,34,+1:58:30,14,+1:58:30,+1:58:30,CCC SPRANDI POLKOWICE
103,Anthony ROUX,France,FDJ,28,+1:58:53,14,+1:58:53,+1:58:53,FDJ
104,Matteo TOSATTO,Italy,TCS,41,+2:01:27,14,+2:01:27,+2:01:27,TINKOFF - SAXO
105,Pieter WEENING,Netherlands,OGE,34,+2:02:50,14,+2:02:50,+2:02:50,ORICA GREENEDGE
106,Enrico BARBIN,Italy,BAR,25,+2:04:12,14,+2:04:12,+2:04:12,BARDIANI CSF
107,Janier Alexis ACEVEDO COLLE,Colombia,TCG,30,+2:04:48,14,+2:04:48,+2:04:48,TEAM CANNONDALE - GARMIN
108,Fabio SABATINI,Italy,EQS,30,+2:05:09,14,+2:05:09,+2:05:09,ETIXX - QUICK STEP
109,Marco FRAPPORTI,Italy,AND,30,+2:05:53,14,+2:05:53,+2:05:53,ANDRONI GIOCATTOLI - SIDERMEC
110,Sergio Miguel MOREIRA PAULINHO,Portugal,TCS,35,+2:07:01,14,+2:07:01,+2:07:01,TINKOFF - SAXO
111,Luke DURBRIDGE,Australia,OGE,24,+2:07:13,14,+2:07:13,+2:07:13,ORICA GREENEDGE
112,Bertjan LINDEMAN,Netherlands,TLJ,26,+2:07:37,14,+2:07:37,+2:07:37,TEAM LOTTO NL - JUMBO
113,Lars Ytting BAK,Denmark,LTS,35,+2:07:39,14,+2:07:39,+2:07:39,LOTTO SOUDAL
114,Cédric PINEAU,France,FDJ,30,+2:08:32,14,+2:08:32,+2:08:32,FDJ
115,Luca CHIRICO,Italy,BAR,23,+2:08:37,14,+2:08:37,+2:08:37,BARDIANI CSF
116,Heinrich HAUSSLER,Australia,IAM,31,+2:10:41,14,+2:10:41,+2:10:41,IAM CYCLING
117,Petr VAKOC,Czech Republic,EQS,23,+2:11:46,14,+2:11:46,+2:11:46,ETIXX - QUICK STEP
