Rank,Name,Country,Stage,Gap,Team
195,Alessandro PETACCHI,Italy,2,+33:59,OMEGA PHARMA - QUICK-STEP
196,Maximiliano Ariel RICHEZE,Argentina,2,+36:31,LAMPRE - MERIDA
1,Vincenzo NIBALI,Italy,3,+0,ASTANA PRO TEAM
2,Peter SAGAN,Slovakia,3,+2,CANNONDALE
3,Michael ALBASINI,Switzerland,3,+2,ORICA GREENEDGE
4,Greg VAN AVERMAET,Belgium,3,+2,BMC RACING TEAM
5,Christopher FROOME,Great Britain,3,+2,TEAM SKY
6,Bauke MOLLEMA,Netherlands,3,+2,BELKIN
7,Alberto CONTADOR VELASCO,Spain,3,+2,TINKOFF - SAXO
8,Alejandro VALVERDE BELMONTE,Spain,3,+2,MOVISTAR TEAM
9,Jurgen VAN DEN BROECK,Belgium,3,+2,LOTTO
10,Romain BARDET,France,3,+2,AG2R LA MONDIALE
11,Tejay VAN GARDEREN,United States,3,+2,BMC RACING TEAM
12,Jakob FUGLSANG,Denmark,3,+2,ASTANA PRO TEAM
13,Jean-Christophe PERAUD,France,3,+2,AG2R LA MONDIALE
14,Tiago MACHADO,Portugal,3,+2,TEAM NETAPP - ENDURA
15,Rui Alberto FARIA DA COSTA,Portugal,3,+2,LAMPRE - MERIDA
16,Mikel NIEVE ITURALDE,Spain,3,+2,TEAM SKY
17,Haimar ZUBELDIA AGIRRE,Spain,3,+2,TREK FACTORY RACING
18,Richie PORTE,Australia,3,+2,TEAM SKY
19,Tony GALLOPIN,France,3,+2,LOTTO
20,Michal KWIATKOWSKI,Poland,3,+2,OMEGA PHARMA - QUICK-STEP
21,Andrew TALANSKY,United States,3,+2,GARMIN
22,Geraint THOMAS,Great Britain,3,+16,TEAM SKY
23,Thibaut PINOT,France,3,+16,FDJ
24,Tanel KANGERT,Estonia,3,+16,ASTANA PRO TEAM
25,Nicolas ROCHE,Ireland,3,+16,TINKOFF - SAXO
26,Mathias FRANK,Switzerland,3,+16,IAM CYCLING
27,Tom DUMOULIN,Netherlands,3,+16,TEAM GIANT-SHIMANO
28,Christopher HORNER,United States,3,+16,LAMPRE - MERIDA
29,Laurens TEN DAM,Netherlands,3,+16,BELKIN
30,Yury TROFIMOV,Russia,3,+16,TEAM KATUSHA
31,Alexander KRISTOFF,Norway,3,+35,TEAM KATUSHA
32,Fabian CANCELLARA,Switzerland,3,+35,TREK FACTORY RACING
33,Martin ELMIGER,Switzerland,3,+35,IAM CYCLING
34,Peter VELITS,Slovakia,3,+35,BMC RACING TEAM
35,Arthur VICHOT,France,3,+35,FDJ
36,Egor SILIN,Russia,3,+35,TEAM KATUSHA
37,Rudy MOLARD,France,3,+35,"COFIDIS, SOLUTIONS CREDITS"
38,Jan BAKELANTS,Belgium,3,+56,OMEGA PHARMA - QUICK-STEP
39,Marco MARCATO,Italy,3,+58,CANNONDALE
40,Leopold KONIG,Czech Republic,3,+1:18,TEAM NETAPP - ENDURA
41,Brice FEILLU,France,3,+1:19,BRETAGNE-SECHE ENVIRONNEMENT
42,Bram TANKINK,Netherlands,3,+1:19,BELKIN
43,Daniel OSS,Italy,3,+1:19,BMC RACING TEAM
44,Frank SCHLECK,Luxembourg,3,+1:21,TREK FACTORY RACING
45,Pierre ROLLAND,France,3,+1:21,TEAM EUROPCAR
46,Darwin ATAPUMA HURTADO,Colombia,3,+1:21,BMC RACING TEAM
47,Sébastien REICHENBACH,Switzerland,3,+1:21,IAM CYCLING
48,Paul VOSS,Germany,3,+1:40,TEAM NETAPP - ENDURA
49,Cyril GAUTIER,France,3,+1:40,TEAM EUROPCAR
50,Daniel NAVARRO GARCIA,Spain,3,+1:40,"COFIDIS, SOLUTIONS CREDITS"
51,Michele SCARPONI,Italy,3,+1:40,ASTANA PRO TEAM
52,Anthony DELAPLACE,France,3,+1:45,BRETAGNE-SECHE ENVIRONNEMENT
53,Janier Alexis ACEVEDO COLLE,Colombia,3,+1:45,GARMIN
54,Jesus HERRADA LOPEZ,Spain,3,+1:45,MOVISTAR TEAM
55,Marcel WYSS,Switzerland,3,+2:01,IAM CYCLING
56,Andy SCHLECK,Luxembourg,3,+2:24,TREK FACTORY RACING
57,Kristijan DURASEK,Croatia,3,+2:24,LAMPRE - MERIDA
58,Michael ROGERS,Australia,3,+2:34,TINKOFF - SAXO
59,Steven KRUIJSWIJK,Netherlands,3,+2:50,BELKIN
60,Tom Jelte SLAGTER,Netherlands,3,+2:50,GARMIN
61,Simon GERRANS,Australia,3,+2:50,ORICA GREENEDGE
62,Simon CLARKE,Australia,3,+3:01,ORICA GREENEDGE
63,Andriy GRIVKO,Ukraine,3,+3:40,ASTANA PRO TEAM
64,Bartosz HUZARSKI,Poland,3,+3:47,TEAM NETAPP - ENDURA
65,Fabio SABATINI,Italy,3,+3:47,CANNONDALE
66,Jens KEUKELEIRE,Belgium,3,+3:59,ORICA GREENEDGE
67,Alessandro DE MARCHI,Italy,3,+4:25,CANNONDALE
68,Ben GASTAUER,Luxembourg,3,+5:46,AG2R LA MONDIALE
69,Simon YATES,Great Britain,3,+6:26,ORICA GREENEDGE
70,David LOPEZ GARCIA,Spain,3,+6:32,TEAM SKY
71,Simon SPILAK,Slovenia,3,+6:32,TEAM KATUSHA
72,Arnold JEANNESSON,France,3,+6:51,FDJ
73,Peter STETINA,United States,3,+7:39,BMC RACING TEAM
74,Yukiya ARASHIRO,Japan,3,+7:43,TEAM EUROPCAR
75,Rafael VALLS FERRI,Spain,3,+8:26,LAMPRE - MERIDA
76,Sylvain CHAVANEL,France,3,+8:40,IAM CYCLING
77,Egoitz GARCIA ECHEGUIBEL,Spain,3,+8:40,"COFIDIS, SOLUTIONS CREDITS"
78,Jose Joaquin ROJAS GIL,Spain,3,+10:31,MOVISTAR TEAM
79,Samuel DUMOULIN,France,3,+10:31,AG2R LA MONDIALE
80,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,3,+10:31,LAMPRE - MERIDA
81,Michael SCHÄR,Switzerland,3,+10:31,BMC RACING TEAM
82,Jurgen ROELANDTS,Belgium,3,+10:31,LOTTO
83,Heinrich HAUSSLER,Australia,3,+10:31,IAM CYCLING
84,Michal GOLAS,Poland,3,+10:31,OMEGA PHARMA - QUICK-STEP
85,Matteo TRENTIN,Italy,3,+10:31,OMEGA PHARMA - QUICK-STEP
86,Kévin REZA,France,3,+10:31,TEAM EUROPCAR
87,Julien SIMON,France,3,+10:31,"COFIDIS, SOLUTIONS CREDITS"
88,Jan BARTA,Czech Republic,3,+10:50,TEAM NETAPP - ENDURA
89,John DEGENKOLB,Germany,3,+11:14,TEAM GIANT-SHIMANO
90,Grégory RAST,Switzerland,3,+11:36,TREK FACTORY RACING
91,Tony MARTIN,Germany,3,+11:36,OMEGA PHARMA - QUICK-STEP
92,Lieuwe WESTRA,Netherlands,3,+11:36,ASTANA PRO TEAM
93,Amaël MOINARD,France,3,+11:36,BMC RACING TEAM
94,Jose Rodolfo SERPA PEREZ,Colombia,3,+11:36,LAMPRE - MERIDA
95,Kristijan KOREN,Slovenia,3,+11:36,CANNONDALE
96,Jérémy ROY,France,3,+11:36,FDJ
97,Ruben PLAZA MOLINA,Spain,3,+11:36,MOVISTAR TEAM
98,Stef CLEMENT,Netherlands,3,+11:36,BELKIN
99,John GADRET,France,3,+11:36,MOVISTAR TEAM
100,Benjamin KING,United States,3,+12:23,GARMIN
101,Imanol ERVITI,Spain,3,+12:23,MOVISTAR TEAM
102,Jérôme PINEAU,France,3,+12:29,IAM CYCLING
103,Nicolas EDET,France,3,+12:29,"COFIDIS, SOLUTIONS CREDITS"
104,Giovanni VISCONTI,Italy,3,+12:29,MOVISTAR TEAM
105,Thomas VOECKLER,France,3,+12:35,TEAM EUROPCAR
106,Benat INTXAUSTI ELORRIAGA,Spain,3,+12:35,MOVISTAR TEAM
107,Marcus BURGHARDT,Germany,3,+12:44,BMC RACING TEAM
108,Adam HANSEN,Australia,3,+13:23,LOTTO
109,Luis Angel MATE MARDONES,Spain,3,+14:01,"COFIDIS, SOLUTIONS CREDITS"
110,Jean-Marc BIDEAU,France,3,+14:26,BRETAGNE-SECHE ENVIRONNEMENT
111,Bryan COQUARD,France,3,+14:48,TEAM EUROPCAR
112,Koen DE KORT,Netherlands,3,+14:48,TEAM GIANT-SHIMANO
113,Jon IZAGUIRRE INSAUSTI,Spain,3,+14:48,MOVISTAR TEAM
114,Markel IRIZAR ARANBURU,Spain,3,+14:48,TREK FACTORY RACING
115,Vasil KIRYIENKA,Belarus,3,+14:48,TEAM SKY
116,Matteo MONTAGUTI,Italy,3,+14:48,AG2R LA MONDIALE
117,Reto HOLLENSTEIN,Switzerland,3,+14:48,IAM CYCLING
118,Cyril LEMOINE,France,3,+14:48,"COFIDIS, SOLUTIONS CREDITS"
119,Johan VAN SUMMEREN,Belgium,3,+14:48,GARMIN
120,Roy CURVERS,Netherlands,3,+15:07,TEAM GIANT-SHIMANO
121,Mathew HAYMAN,Australia,3,+15:39,ORICA GREENEDGE
122,Daniele BENNATI,Italy,3,+15:39,TINKOFF - SAXO
123,Alexandre PICHOT,France,3,+15:53,TEAM EUROPCAR
124,Matthew BUSCHE,United States,3,+15:53,TREK FACTORY RACING
125,Jens VOIGT,Germany,3,+15:53,TREK FACTORY RACING
126,Maxim IGLINSKY,Kazakhstan,3,+15:53,ASTANA PRO TEAM
127,Bart DE CLERCQ,Belgium,3,+15:53,LOTTO
128,Maarten WYNANTS,Belgium,3,+15:53,BELKIN
129,Dmitriy GRUZDEV,Kazakhstan,3,+15:53,ASTANA PRO TEAM
130,Florian GUILLOU,France,3,+15:53,BRETAGNE-SECHE ENVIRONNEMENT
131,Sébastien MINARD,France,3,+15:53,AG2R LA MONDIALE
132,Sergio Miguel MOREIRA PAULINHO,Portugal,3,+15:53,TINKOFF - SAXO
133,Sep VANMARCKE,Belgium,3,+15:58,BELKIN
134,Sebastian LANGEVELD,Netherlands,3,+16:06,GARMIN
135,Yohann GENE,France,3,+16:10,TEAM EUROPCAR
136,Luca PAOLINI,Italy,3,+16:10,TEAM KATUSHA
137,Maciej BODNAR,Poland,3,+16:11,CANNONDALE
138,Svein TUFT,Canada,3,+16:13,ORICA GREENEDGE
139,Lars BOOM,Netherlands,3,+16:26,BELKIN
140,Florian VACHON,France,3,+16:40,BRETAGNE-SECHE ENVIRONNEMENT
141,Rein TAARAMAE,Estonia,3,+16:44,"COFIDIS, SOLUTIONS CREDITS"
142,Matthieu LADAGNOUS,France,3,+16:44,FDJ
143,Xabier ZANDIO ECHAIDE,Spain,3,+16:44,TEAM SKY
144,Thomas LEEZER,Netherlands,3,+16:44,BELKIN
145,Luke DURBRIDGE,Australia,3,+16:44,ORICA GREENEDGE
146,Matteo TOSATTO,Italy,3,+16:44,TINKOFF - SAXO
147,Alex HOWES,United States,3,+16:46,GARMIN
148,Perrig QUEMENEUR,France,3,+16:46,TEAM EUROPCAR
149,Mikael CHEREL,France,3,+16:46,AG2R LA MONDIALE
150,Joaquin RODRIGUEZ OLIVER,Spain,3,+16:52,TEAM KATUSHA
151,Alessandro VANOTTI,Italy,3,+17:05,ASTANA PRO TEAM
152,Zakkari DEMPSTER,Australia,3,+17:09,TEAM NETAPP - ENDURA
153,Lars Ytting BAK,Denmark,3,+17:21,LOTTO
154,Christian MEIER,Canada,3,+17:31,ORICA GREENEDGE
155,Arnaud GERARD,France,3,+17:37,BRETAGNE-SECHE ENVIRONNEMENT
156,Biel KADRI,France,3,+18:06,AG2R LA MONDIALE
157,Gatis SMUKULIS,Latvia,3,+18:14,TEAM KATUSHA
158,Marcel KITTEL,Germany,3,+19:50,TEAM GIANT-SHIMANO
159,Ramunas NAVARDAUSKAS,Lithuania,3,+19:50,GARMIN
160,André GREIPEL,Germany,3,+19:50,LOTTO
161,Danny VAN POPPEL,Netherlands,3,+19:50,TREK FACTORY RACING
162,Romain FEILLU,France,3,+19:50,BRETAGNE-SECHE ENVIRONNEMENT
163,Arnaud DEMARE,France,3,+19:50,FDJ
164,Jack BAUER,New Zealand,3,+19:50,GARMIN
165,Mark RENSHAW,Australia,3,+19:50,OMEGA PHARMA - QUICK-STEP
166,Alexander PORSEV,Russia,3,+19:50,TEAM KATUSHA
167,Bernhard EISEL,Austria,3,+19:50,TEAM SKY
168,Marcel SIEBERG,Germany,3,+19:50,LOTTO
169,Andreas SCHILLINGER,Germany,3,+19:50,TEAM NETAPP - ENDURA
170,Christophe RIBLON,France,3,+19:56,AG2R LA MONDIALE
171,William BONNET,France,3,+20:42,FDJ
172,David DE LA CRUZ MELGAREJO,Spain,3,+20:54,TEAM NETAPP - ENDURA
173,Mickael DELAGE,France,3,+20:55,FDJ
174,Cédric PINEAU,France,3,+20:55,FDJ
175,Benoit JARRIER,France,3,+20:55,BRETAGNE-SECHE ENVIRONNEMENT
176,Jean Marc MARINO,France,3,+20:55,CANNONDALE
177,Niki TERPSTRA,Netherlands,3,+21:14,OMEGA PHARMA - QUICK-STEP
178,Tom VEELERS,Netherlands,3,+21:40,TEAM GIANT-SHIMANO
179,Armindo FONSECA,France,3,+21:42,BRETAGNE-SECHE ENVIRONNEMENT
180,Dries DEVENYNS,Belgium,3,+21:48,TEAM GIANT-SHIMANO
181,José Joao PIMENTA COSTA MENDES,Portugal,3,+21:48,TEAM NETAPP - ENDURA
182,Adrien PETIT,France,3,+22:15,"COFIDIS, SOLUTIONS CREDITS"
183,Greg HENDERSON,New Zealand,3,+22:19,LOTTO
184,Danny PATE,United States,3,+22:25,TEAM SKY
185,Albert TIMMER,Netherlands,3,+22:45,TEAM GIANT-SHIMANO
186,Elia VIVIANI,Italy,3,+23:00,CANNONDALE
187,Rafal MAJKA,Poland,3,+23:03,TINKOFF - SAXO
188,Jesus HERNANDEZ BLAZQUEZ,Spain,3,+23:04,TINKOFF - SAXO
189,Roger KLUGE,Germany,3,+23:29,IAM CYCLING
190,Michael MORKOV,Denmark,3,+23:48,TINKOFF - SAXO
191,Edward KING,United States,3,+24:42,CANNONDALE
192,Vladimir ISAICHEV,Russia,3,+24:42,TEAM KATUSHA
193,Cheng JI,China,3,+25:25,TEAM GIANT-SHIMANO
194,Davide CIMOLAI,Italy,3,+28:42,LAMPRE - MERIDA
195,Alessandro PETACCHI,Italy,3,+35:04,OMEGA PHARMA - QUICK-STEP
196,Maximiliano Ariel RICHEZE,Argentina,3,+38:23,LAMPRE - MERIDA
1,Vincenzo NIBALI,Italy,4,+0,ASTANA PRO TEAM
2,Peter SAGAN,Slovakia,4,+2,CANNONDALE
3,Michael ALBASINI,Switzerland,4,+2,ORICA GREENEDGE
4,Greg VAN AVERMAET,Belgium,4,+2,BMC RACING TEAM
5,Alberto CONTADOR VELASCO,Spain,4,+2,TINKOFF - SAXO
6,Alejandro VALVERDE BELMONTE,Spain,4,+2,MOVISTAR TEAM
7,Christopher FROOME,Great Britain,4,+2,TEAM SKY
8,Jurgen VAN DEN BROECK,Belgium,4,+2,LOTTO
9,Bauke MOLLEMA,Netherlands,4,+2,BELKIN
10,Jakob FUGLSANG,Denmark,4,+2,ASTANA PRO TEAM
11,Romain BARDET,France,4,+2,AG2R LA MONDIALE
12,Tejay VAN GARDEREN,United States,4,+2,BMC RACING TEAM
13,Tiago MACHADO,Portugal,4,+2,TEAM NETAPP - ENDURA
14,Jean-Christophe PERAUD,France,4,+2,AG2R LA MONDIALE
15,Rui Alberto FARIA DA COSTA,Portugal,4,+2,LAMPRE - MERIDA
16,Mikel NIEVE ITURALDE,Spain,4,+2,TEAM SKY
17,Haimar ZUBELDIA AGIRRE,Spain,4,+2,TREK FACTORY RACING
18,Richie PORTE,Australia,4,+2,TEAM SKY
19,Michal KWIATKOWSKI,Poland,4,+2,OMEGA PHARMA - QUICK-STEP
20,Tony GALLOPIN,France,4,+2,LOTTO
21,Andrew TALANSKY,United States,4,+2,GARMIN
22,Geraint THOMAS,Great Britain,4,+16,TEAM SKY
23,Mathias FRANK,Switzerland,4,+16,IAM CYCLING
24,Thibaut PINOT,France,4,+16,FDJ
25,Nicolas ROCHE,Ireland,4,+16,TINKOFF - SAXO
26,Tanel KANGERT,Estonia,4,+16,ASTANA PRO TEAM
27,Tom DUMOULIN,Netherlands,4,+16,TEAM GIANT-SHIMANO
28,Christopher HORNER,United States,4,+16,LAMPRE - MERIDA
29,Laurens TEN DAM,Netherlands,4,+16,BELKIN
30,Yury TROFIMOV,Russia,4,+16,TEAM KATUSHA
31,Alexander KRISTOFF,Norway,4,+35,TEAM KATUSHA
32,Fabian CANCELLARA,Switzerland,4,+35,TREK FACTORY RACING
33,Peter VELITS,Slovakia,4,+35,BMC RACING TEAM
34,Martin ELMIGER,Switzerland,4,+35,IAM CYCLING
35,Arthur VICHOT,France,4,+35,FDJ
36,Egor SILIN,Russia,4,+35,TEAM KATUSHA
37,Jan BAKELANTS,Belgium,4,+56,OMEGA PHARMA - QUICK-STEP
38,Marco MARCATO,Italy,4,+58,CANNONDALE
39,Rudy MOLARD,France,4,+1:01,"COFIDIS, SOLUTIONS CREDITS"
40,Leopold KONIG,Czech Republic,4,+1:18,TEAM NETAPP - ENDURA
41,Brice FEILLU,France,4,+1:19,BRETAGNE-SECHE ENVIRONNEMENT
42,Daniel OSS,Italy,4,+1:19,BMC RACING TEAM
43,Bram TANKINK,Netherlands,4,+1:19,BELKIN
44,Frank SCHLECK,Luxembourg,4,+1:21,TREK FACTORY RACING
45,Pierre ROLLAND,France,4,+1:21,TEAM EUROPCAR
46,Darwin ATAPUMA HURTADO,Colombia,4,+1:21,BMC RACING TEAM
47,Paul VOSS,Germany,4,+1:40,TEAM NETAPP - ENDURA
48,Cyril GAUTIER,France,4,+1:40,TEAM EUROPCAR
49,Jesus HERRADA LOPEZ,Spain,4,+1:45,MOVISTAR TEAM
50,Janier Alexis ACEVEDO COLLE,Colombia,4,+1:45,GARMIN
51,Kristijan DURASEK,Croatia,4,+2:24,LAMPRE - MERIDA
52,Anthony DELAPLACE,France,4,+2:26,BRETAGNE-SECHE ENVIRONNEMENT
53,Michael ROGERS,Australia,4,+2:34,TINKOFF - SAXO
54,Sébastien REICHENBACH,Switzerland,4,+2:49,IAM CYCLING
55,Steven KRUIJSWIJK,Netherlands,4,+2:50,BELKIN
56,Tom Jelte SLAGTER,Netherlands,4,+2:50,GARMIN
57,Marcel WYSS,Switzerland,4,+3:29,IAM CYCLING
58,Daniel NAVARRO GARCIA,Spain,4,+3:45,"COFIDIS, SOLUTIONS CREDITS"
59,Bartosz HUZARSKI,Poland,4,+3:47,TEAM NETAPP - ENDURA
60,Fabio SABATINI,Italy,4,+3:47,CANNONDALE
61,Jens KEUKELEIRE,Belgium,4,+3:59,ORICA GREENEDGE
62,Simon GERRANS,Australia,4,+4:22,ORICA GREENEDGE
63,Simon CLARKE,Australia,4,+4:46,ORICA GREENEDGE
64,Andriy GRIVKO,Ukraine,4,+4:59,ASTANA PRO TEAM
65,Ben GASTAUER,Luxembourg,4,+5:46,AG2R LA MONDIALE
66,Michele SCARPONI,Italy,4,+6:01,ASTANA PRO TEAM
67,Arnold JEANNESSON,France,4,+6:51,FDJ
68,Simon YATES,Great Britain,4,+8:31,ORICA GREENEDGE
69,Simon SPILAK,Slovenia,4,+8:37,TEAM KATUSHA
70,Yukiya ARASHIRO,Japan,4,+8:38,TEAM EUROPCAR
71,Sylvain CHAVANEL,France,4,+8:40,IAM CYCLING
72,Alessandro DE MARCHI,Italy,4,+8:46,CANNONDALE
73,Egoitz GARCIA ECHEGUIBEL,Spain,4,+9:06,"COFIDIS, SOLUTIONS CREDITS"
74,Jose Joaquin ROJAS GIL,Spain,4,+10:31,MOVISTAR TEAM
75,Samuel DUMOULIN,France,4,+10:31,AG2R LA MONDIALE
76,Michael SCHÄR,Switzerland,4,+10:31,BMC RACING TEAM
77,Heinrich HAUSSLER,Australia,4,+10:31,IAM CYCLING
78,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,4,+10:31,LAMPRE - MERIDA
79,Jurgen ROELANDTS,Belgium,4,+10:31,LOTTO
80,Kévin REZA,France,4,+10:31,TEAM EUROPCAR
81,Rafael VALLS FERRI,Spain,4,+10:31,LAMPRE - MERIDA
82,Matteo TRENTIN,Italy,4,+10:57,OMEGA PHARMA - QUICK-STEP
83,Michal GOLAS,Poland,4,+11:21,OMEGA PHARMA - QUICK-STEP
84,Jan BARTA,Czech Republic,4,+11:31,TEAM NETAPP - ENDURA
85,Grégory RAST,Switzerland,4,+11:36,TREK FACTORY RACING
86,Tony MARTIN,Germany,4,+11:36,OMEGA PHARMA - QUICK-STEP
87,Amaël MOINARD,France,4,+11:36,BMC RACING TEAM
88,Jérémy ROY,France,4,+11:36,FDJ
89,John DEGENKOLB,Germany,4,+11:48,TEAM GIANT-SHIMANO
90,Ruben PLAZA MOLINA,Spain,4,+12:17,MOVISTAR TEAM
91,Imanol ERVITI,Spain,4,+12:23,MOVISTAR TEAM
92,David LOPEZ GARCIA,Spain,4,+12:24,TEAM SKY
93,Jose Rodolfo SERPA PEREZ,Colombia,4,+12:26,LAMPRE - MERIDA
94,Marcus BURGHARDT,Germany,4,+12:44,BMC RACING TEAM
95,Kristijan KOREN,Slovenia,4,+12:45,CANNONDALE
96,Stef CLEMENT,Netherlands,4,+12:55,BELKIN
97,John GADRET,France,4,+13:19,MOVISTAR TEAM
98,Peter STETINA,United States,4,+13:31,BMC RACING TEAM
99,Lieuwe WESTRA,Netherlands,4,+13:41,ASTANA PRO TEAM
100,Adam HANSEN,Australia,4,+13:57,LOTTO
101,Nicolas EDET,France,4,+14:34,"COFIDIS, SOLUTIONS CREDITS"
102,Benat INTXAUSTI ELORRIAGA,Spain,4,+14:40,MOVISTAR TEAM
103,Bryan COQUARD,France,4,+14:48,TEAM EUROPCAR
104,Jon IZAGUIRRE INSAUSTI,Spain,4,+14:48,MOVISTAR TEAM
105,Reto HOLLENSTEIN,Switzerland,4,+14:48,IAM CYCLING
106,Markel IRIZAR ARANBURU,Spain,4,+14:48,TREK FACTORY RACING
107,Vasil KIRYIENKA,Belarus,4,+14:48,TEAM SKY
108,Johan VAN SUMMEREN,Belgium,4,+14:48,GARMIN
109,Giovanni VISCONTI,Italy,4,+14:52,MOVISTAR TEAM
110,Cyril LEMOINE,France,4,+15:05,"COFIDIS, SOLUTIONS CREDITS"
111,Jean-Marc BIDEAU,France,4,+15:07,BRETAGNE-SECHE ENVIRONNEMENT
112,Koen DE KORT,Netherlands,4,+15:14,TEAM GIANT-SHIMANO
113,Mathew HAYMAN,Australia,4,+15:39,ORICA GREENEDGE
114,Roy CURVERS,Netherlands,4,+15:41,TEAM GIANT-SHIMANO
115,Alexandre PICHOT,France,4,+15:53,TEAM EUROPCAR
116,Jens VOIGT,Germany,4,+15:53,TREK FACTORY RACING
117,Matteo MONTAGUTI,Italy,4,+16:16,AG2R LA MONDIALE
118,Benjamin KING,United States,4,+16:16,GARMIN
119,Julien SIMON,France,4,+16:23,"COFIDIS, SOLUTIONS CREDITS"
120,Sébastien MINARD,France,4,+16:24,AG2R LA MONDIALE
121,Lars BOOM,Netherlands,4,+16:26,BELKIN
122,Maciej BODNAR,Poland,4,+16:27,CANNONDALE
123,Matthew BUSCHE,United States,4,+16:34,TREK FACTORY RACING
124,Sergio Miguel MOREIRA PAULINHO,Portugal,4,+16:43,TINKOFF - SAXO
125,Luca PAOLINI,Italy,4,+17:05,TEAM KATUSHA
126,Zakkari DEMPSTER,Australia,4,+17:09,TEAM NETAPP - ENDURA
127,Thomas VOECKLER,France,4,+17:15,TEAM EUROPCAR
128,Florian GUILLOU,France,4,+17:25,BRETAGNE-SECHE ENVIRONNEMENT
129,Florian VACHON,France,4,+17:30,BRETAGNE-SECHE ENVIRONNEMENT
130,Rein TAARAMAE,Estonia,4,+17:34,"COFIDIS, SOLUTIONS CREDITS"
131,Daniele BENNATI,Italy,4,+17:44,TINKOFF - SAXO
132,Yohann GENE,France,4,+17:53,TEAM EUROPCAR
133,Jérôme PINEAU,France,4,+18:12,IAM CYCLING
134,Gatis SMUKULIS,Latvia,4,+18:14,TEAM KATUSHA
135,Matthieu LADAGNOUS,France,4,+18:16,FDJ
136,Lars Ytting BAK,Denmark,4,+18:30,LOTTO
137,Luis Angel MATE MARDONES,Spain,4,+18:41,"COFIDIS, SOLUTIONS CREDITS"
138,Maarten WYNANTS,Belgium,4,+18:44,BELKIN
139,Xabier ZANDIO ECHAIDE,Spain,4,+18:49,TEAM SKY
140,Matteo TOSATTO,Italy,4,+18:49,TINKOFF - SAXO
141,Christian MEIER,Canada,4,+18:50,ORICA GREENEDGE
142,Perrig QUEMENEUR,France,4,+18:51,TEAM EUROPCAR
143,Joaquin RODRIGUEZ OLIVER,Spain,4,+18:57,TEAM KATUSHA
144,Svein TUFT,Canada,4,+19:04,ORICA GREENEDGE
145,Thomas LEEZER,Netherlands,4,+19:35,BELKIN
146,Luke DURBRIDGE,Australia,4,+19:35,ORICA GREENEDGE
147,Marcel KITTEL,Germany,4,+19:50,TEAM GIANT-SHIMANO
148,André GREIPEL,Germany,4,+19:50,LOTTO
149,Danny VAN POPPEL,Netherlands,4,+19:50,TREK FACTORY RACING
150,Romain FEILLU,France,4,+19:50,BRETAGNE-SECHE ENVIRONNEMENT
151,Arnaud DEMARE,France,4,+19:50,FDJ
152,Mark RENSHAW,Australia,4,+19:50,OMEGA PHARMA - QUICK-STEP
153,Alexander PORSEV,Russia,4,+19:50,TEAM KATUSHA
154,Bernhard EISEL,Austria,4,+19:50,TEAM SKY
155,Sebastian LANGEVELD,Netherlands,4,+19:59,GARMIN
156,Maxim IGLINSKY,Kazakhstan,4,+20:12,ASTANA PRO TEAM
157,Dmitriy GRUZDEV,Kazakhstan,4,+20:12,ASTANA PRO TEAM
158,Marcel SIEBERG,Germany,4,+20:24,LOTTO
159,Mickael DELAGE,France,4,+21:12,FDJ
160,Niki TERPSTRA,Netherlands,4,+21:14,OMEGA PHARMA - QUICK-STEP
161,William BONNET,France,4,+21:23,FDJ
162,Sep VANMARCKE,Belgium,4,+21:38,BELKIN
163,Armindo FONSECA,France,4,+21:42,BRETAGNE-SECHE ENVIRONNEMENT
164,Benoit JARRIER,France,4,+21:45,BRETAGNE-SECHE ENVIRONNEMENT
165,Andreas SCHILLINGER,Germany,4,+21:55,TEAM NETAPP - ENDURA
166,Arnaud GERARD,France,4,+21:56,BRETAGNE-SECHE ENVIRONNEMENT
167,Cédric PINEAU,France,4,+22:04,FDJ
168,Tom VEELERS,Netherlands,4,+22:06,TEAM GIANT-SHIMANO
169,Adrien PETIT,France,4,+22:15,"COFIDIS, SOLUTIONS CREDITS"
170,Biel KADRI,France,4,+22:25,AG2R LA MONDIALE
171,José Joao PIMENTA COSTA MENDES,Portugal,4,+22:38,TEAM NETAPP - ENDURA
172,Jean Marc MARINO,France,4,+22:38,CANNONDALE
173,Mikael CHEREL,France,4,+22:38,AG2R LA MONDIALE
174,Elia VIVIANI,Italy,4,+23:00,CANNONDALE
175,Bart DE CLERCQ,Belgium,4,+23:19,LOTTO
176,Roger KLUGE,Germany,4,+23:29,IAM CYCLING
177,Alex HOWES,United States,4,+23:57,GARMIN
178,Ramunas NAVARDAUSKAS,Lithuania,4,+24:09,GARMIN
179,Michael MORKOV,Denmark,4,+24:14,TINKOFF - SAXO
180,Albert TIMMER,Netherlands,4,+24:17,TEAM GIANT-SHIMANO
181,Danny PATE,United States,4,+24:30,TEAM SKY
182,Alessandro VANOTTI,Italy,4,+24:31,ASTANA PRO TEAM
183,Vladimir ISAICHEV,Russia,4,+24:42,TEAM KATUSHA
184,Jesus HERNANDEZ BLAZQUEZ,Spain,4,+25:09,TINKOFF - SAXO
185,Dries DEVENYNS,Belgium,4,+25:25,TEAM GIANT-SHIMANO
186,Christophe RIBLON,France,4,+25:48,AG2R LA MONDIALE
