Rank,Name,Country,Stage,Gap,Team
193,Laurent MANGEL,France,2,+3:03,FDJ
194,Javier Francisco ARAMENDIA LORENTE,Spain,2,+3:12,CAJA RURAL-SEGUROS RGA
195,Jaco VENTER,South Africa,2,+3:15,MTN - QHUBEKA
196,Robert WAGNER,Germany,2,+3:17,BELKIN
197,Dominic KLEMME,Germany,2,+4:35,IAM CYCLING
198,Stef CLEMENT,Netherlands,2,+5:45,BELKIN
1,Michael MATTHEWS,Australia,3,+0,ORICA GREENEDGE
2,Nairo Alexander QUINTANA ROJAS,Colombia,3,+4,MOVISTAR TEAM
3,Alejandro VALVERDE BELMONTE,Spain,3,+11,MOVISTAR TEAM
4,Rigoberto URAN URAN,Colombia,3,+15,OMEGA PHARMA - QUICK-STEP
5,Damiano CARUSO,Italy,3,+17,CANNONDALE
6,Jhoan Esteban CHAVES RUBIO,Colombia,3,+17,ORICA GREENEDGE
7,George BENNETT,New Zealand,3,+20,CANNONDALE
8,Julian David ARREDONDO MORENO,Colombia,3,+20,TREK FACTORY RACING
9,Haimar ZUBELDIA AGIRRE,Spain,3,+20,TREK FACTORY RACING
10,Gianluca BRAMBILLA,Italy,3,+22,OMEGA PHARMA - QUICK-STEP
11,Wilco KELDERMAN,Netherlands,3,+23,BELKIN
12,Alberto CONTADOR VELASCO,Spain,3,+23,TINKOFF - SAXO
13,Robert GESINK,Netherlands,3,+23,BELKIN
14,Samuel SANCHEZ GONZALEZ,Spain,3,+25,BMC RACING TEAM
15,Cadel EVANS,Australia,3,+25,BMC RACING TEAM
16,Warren BARGUIL,France,3,+30,TEAM GIANT-SHIMANO
17,Christopher FROOME,Great Britain,3,+31,TEAM SKY
18,Przemyslaw NIEMIEC,Poland,3,+36,LAMPRE - MERIDA
19,Lloyd MONDORY,France,3,+37,AG2R LA MONDIALE
20,Joaquin RODRIGUEZ OLIVER,Spain,3,+38,TEAM KATUSHA
21,Mikel NIEVE ITURALDE,Spain,3,+38,TEAM SKY
22,Peter KENNAUGH,Great Britain,3,+38,TEAM SKY
23,Nacer BOUHANNI,France,3,+39,FDJ
24,Daniel MARTIN,Ireland,3,+39,GARMIN
25,Sergio PARDILLA BELLON,Spain,3,+40,MTN - QHUBEKA
26,Alessandro DE MARCHI,Italy,3,+40,CANNONDALE
27,Fabio ARU,Italy,3,+41,ASTANA PRO TEAM
28,Tanel KANGERT,Estonia,3,+41,ASTANA PRO TEAM
29,Jurgen VAN DEN BROECK,Belgium,3,+41,LOTTO
30,Mikel LANDA MEANA,Spain,3,+41,ASTANA PRO TEAM
31,Oliver ZAUGG,Switzerland,3,+41,TINKOFF - SAXO
32,Daniel MORENO FERNANDEZ,Spain,3,+42,TEAM KATUSHA
33,Dominik NERZ,Germany,3,+42,BMC RACING TEAM
34,Maxime BOUET,France,3,+44,AG2R LA MONDIALE
35,Pieter SERRY,Belgium,3,+45,OMEGA PHARMA - QUICK-STEP
36,David ARROYO DURAN,Spain,3,+52,CAJA RURAL-SEGUROS RGA
37,Andrew TALANSKY,United States,3,+52,GARMIN
38,Andre Fernando S. Martins CARDOSO,Portugal,3,+52,GARMIN
39,Andrey AMADOR BAKKAZAKOVA,Costa Rica,3,+52,MOVISTAR TEAM
40,Ryder HESJEDAL,Canada,3,+52,GARMIN
41,Philippe GILBERT,Belgium,3,+54,BMC RACING TEAM
42,Steve MORABITO,Switzerland,3,+55,BMC RACING TEAM
43,Winner ANACONA GOMEZ,Colombia,3,+59,LAMPRE - MERIDA
44,Luis Leon SANCHEZ GIL,Spain,3,+59,CAJA RURAL-SEGUROS RGA
45,Jasper STUYVEN,Belgium,3,+1:01,TREK FACTORY RACING
46,Daniel NAVARRO GARCIA,Spain,3,+1:02,"COFIDIS, SOLUTIONS CREDITS"
47,Christophe LE MEVEL,France,3,+1:02,"COFIDIS, SOLUTIONS CREDITS"
48,Maxime MONFORT,Belgium,3,+1:04,LOTTO
49,Koldo FERNANDEZ,Spain,3,+1:07,GARMIN
50,Hubert DUPONT,France,3,+1:07,AG2R LA MONDIALE
51,Oscar GATTO,Italy,3,+1:08,CANNONDALE
52,Filippo POZZATO,Italy,3,+1:10,LAMPRE - MERIDA
53,Yannick MARTINEZ,France,3,+1:14,TEAM EUROPCAR
54,Romain SICARD,France,3,+1:14,TEAM EUROPCAR
55,Kristian SBARAGLI,Italy,3,+1:14,MTN - QHUBEKA
56,Bob JUNGELS,Luxembourg,3,+1:16,TREK FACTORY RACING
57,John DEGENKOLB,Germany,3,+1:17,TEAM GIANT-SHIMANO
58,Vicente REYNES MIMO,Spain,3,+1:17,IAM CYCLING
59,Wouter POELS,Netherlands,3,+1:18,OMEGA PHARMA - QUICK-STEP
60,Alexey LUTSENKO,Kazakhstan,3,+1:22,ASTANA PRO TEAM
61,Paul MARTENS,Germany,3,+1:24,BELKIN
62,Alexandr KOLOBNEV,Russia,3,+1:30,TEAM KATUSHA
63,Bart DE CLERCQ,Belgium,3,+1:30,LOTTO
64,Kenny ELISSONDE,France,3,+1:32,FDJ
65,Yauheni HUTAROVICH,Belarus,3,+1:40,AG2R LA MONDIALE
66,Amets TXURRUKA,Spain,3,+1:40,CAJA RURAL-SEGUROS RGA
67,Laurens TEN DAM,Netherlands,3,+1:42,BELKIN
68,Elia FAVILLI,Italy,3,+1:47,LAMPRE - MERIDA
69,Koen DE KORT,Netherlands,3,+1:49,TEAM GIANT-SHIMANO
70,Romain ZINGLE,Belgium,3,+1:53,"COFIDIS, SOLUTIONS CREDITS"
71,Luis Angel MATE MARDONES,Spain,3,+1:53,"COFIDIS, SOLUTIONS CREDITS"
72,Jens DEBUSSCHERE,Belgium,3,+1:55,LOTTO
73,Anthony ROUX,France,3,+1:56,FDJ
74,Imanol ERVITI,Spain,3,+1:57,MOVISTAR TEAM
75,Paolo TIRALONGO,Italy,3,+1:59,ASTANA PRO TEAM
76,Philip DEIGNAN,Ireland,3,+2:09,TEAM SKY
77,Merhawi KUDUS GHEBREMEDHIN,Eritrea,3,+2:11,MTN - QHUBEKA
78,Lawson CRADDOCK,United States,3,+2:11,TEAM GIANT-SHIMANO
79,Pello BILBAO LOPEZ DE ARMENTIA,Spain,3,+2:12,CAJA RURAL-SEGUROS RGA
80,Sébastien TURGOT,France,3,+2:15,AG2R LA MONDIALE
81,Geoffrey SOUPE,France,3,+2:18,FDJ
82,Matthias KRIZEK,Austria,3,+2:20,CANNONDALE
83,José HERRADA LOPEZ,Spain,3,+2:25,MOVISTAR TEAM
84,Chad HAGA,United States,3,+2:27,TEAM GIANT-SHIMANO
85,Giampaolo CARUSO,Italy,3,+2:28,TEAM KATUSHA
86,Maciej BODNAR,Poland,3,+2:28,CANNONDALE
87,Ivan SANTAROMITA,Italy,3,+2:28,ORICA GREENEDGE
88,Tom BOONEN,Belgium,3,+2:33,OMEGA PHARMA - QUICK-STEP
89,Carlos VERONA QUINTANILLA,Spain,3,+2:33,OMEGA PHARMA - QUICK-STEP
90,Sergio Miguel MOREIRA PAULINHO,Portugal,3,+2:41,TINKOFF - SAXO
91,Dan CRAVEN,Namibia,3,+2:45,TEAM EUROPCAR
92,Jose Rodolfo SERPA PEREZ,Colombia,3,+2:47,LAMPRE - MERIDA
93,Daniel TEKLEHAIMANOT,Eritrea,3,+2:51,MTN - QHUBEKA
94,Pim LIGTHART,Netherlands,3,+2:59,LOTTO
95,Chris Anker SÖRENSEN,Denmark,3,+3:03,TINKOFF - SAXO
96,Tobias LUDVIGSSON,Sweden,3,+3:04,TEAM GIANT-SHIMANO
97,Luis MAS BONET,Spain,3,+3:04,CAJA RURAL-SEGUROS RGA
98,Damien GAUDIN,France,3,+3:04,AG2R LA MONDIALE
99,Paolo LONGO BORGHINI,Italy,3,+3:09,CANNONDALE
100,Manuel QUINZIATO,Italy,3,+3:21,BMC RACING TEAM
101,Eduard VORGANOV,Russia,3,+3:35,TEAM KATUSHA
102,Adam YATES,Great Britain,3,+3:41,ORICA GREENEDGE
103,Andrey ZEITS,Kazakhstan,3,+3:41,ASTANA PRO TEAM
104,Peter SAGAN,Slovakia,3,+3:47,CANNONDALE
105,Fabio FELLINE,Italy,3,+3:48,TREK FACTORY RACING
106,Fabian CANCELLARA,Switzerland,3,+3:50,TREK FACTORY RACING
107,Tony MARTIN,Germany,3,+3:52,OMEGA PHARMA - QUICK-STEP
108,Nikolas MAES,Belgium,3,+3:53,OMEGA PHARMA - QUICK-STEP
109,Martin VELITS,Slovakia,3,+3:54,OMEGA PHARMA - QUICK-STEP
110,Guillaume BOIVIN,Canada,3,+3:56,CANNONDALE
111,Aleksejs SARAMOTINS,Latvia,3,+3:57,IAM CYCLING
112,Ivan ROVNY,Russia,3,+4:00,TINKOFF - SAXO
113,Danilo WYSS,Switzerland,3,+4:00,BMC RACING TEAM
114,Jacques JANSE VAN RENSBURG,South Africa,3,+4:02,MTN - QHUBEKA
115,Vegard BREEN,Norway,3,+4:02,LOTTO
116,Sergei CHERNETSKI,Russia,3,+4:07,TEAM KATUSHA
117,Gerald CIOLEK,Germany,3,+4:10,MTN - QHUBEKA
118,Alberto LOSADA ALGUACIL,Spain,3,+4:16,TEAM KATUSHA
119,Gorka IZAGUIRRE INSAUSTI,Spain,3,+4:16,MOVISTAR TEAM
120,Adam HANSEN,Australia,3,+4:20,LOTTO
121,Johann TSCHOPP,Switzerland,3,+4:21,IAM CYCLING
122,Valerio CONTI,Italy,3,+4:23,LAMPRE - MERIDA
123,Patrick GRETSCH,Germany,3,+4:24,AG2R LA MONDIALE
124,Murilo Antonio FISCHER,Brazil,3,+4:26,FDJ
125,Sébastien HINAULT,France,3,+4:29,IAM CYCLING
126,Karol DOMAGALSKI,Poland,3,+4:29,CAJA RURAL-SEGUROS RGA
127,Romain HARDY,France,3,+4:30,"COFIDIS, SOLUTIONS CREDITS"
128,Greg HENDERSON,New Zealand,3,+4:31,LOTTO
129,Jerome COPPEL,France,3,+4:32,"COFIDIS, SOLUTIONS CREDITS"
130,Yohan BAGOT,France,3,+4:32,"COFIDIS, SOLUTIONS CREDITS"
131,Johannes FRÖHLINGER,Germany,3,+4:39,TEAM GIANT-SHIMANO
132,Yury TROFIMOV,Russia,3,+4:41,TEAM KATUSHA
133,Maxime MEDEREL,France,3,+4:44,TEAM EUROPCAR
134,Daniele BENNATI,Italy,3,+4:44,TINKOFF - SAXO
135,Simon CLARKE,Australia,3,+4:45,ORICA GREENEDGE
136,Guillaume LEVARLET,France,3,+4:49,"COFIDIS, SOLUTIONS CREDITS"
137,Marcel AREGGER,Switzerland,3,+4:49,IAM CYCLING
138,Maximiliano Ariel RICHEZE,Argentina,3,+4:50,LAMPRE - MERIDA
139,Antonio PIEDRA PEREZ,Spain,3,+4:51,CAJA RURAL-SEGUROS RGA
140,Dario CATALDO,Italy,3,+4:52,TEAM SKY
141,Gert JOEAAR,Estonia,3,+4:53,"COFIDIS, SOLUTIONS CREDITS"
142,Lawrence WARBASSE,United States,3,+4:55,BMC RACING TEAM
143,Moreno HOFLAND,Netherlands,3,+5:01,BELKIN
144,Dmitry KOZONTCHUK,Russia,3,+5:04,TEAM KATUSHA
145,Yaroslav POPOVYCH,Ukraine,3,+5:04,TREK FACTORY RACING
146,Roberto FERRARI,Italy,3,+5:05,LAMPRE - MERIDA
147,Kanstantsin SIUTSOU,Belarus,3,+5:07,TEAM SKY
148,Michael Valgren ANDERSEN,Denmark,3,+5:08,TINKOFF - SAXO
149,Andrea GUARDINI,Italy,3,+5:09,ASTANA PRO TEAM
150,Javier MORENO BAZAN,Spain,3,+5:13,MOVISTAR TEAM
151,Mitchell DOCKER,Australia,3,+5:21,ORICA GREENEDGE
152,Nathan HAAS,Australia,3,+5:28,GARMIN
153,Daniil FOMINYKH,Kazakhstan,3,+5:28,ASTANA PRO TEAM
154,Martijn KEIZER,Netherlands,3,+5:30,BELKIN
155,Johan VAN SUMMEREN,Belgium,3,+5:32,GARMIN
156,Francesco LASCA,Italy,3,+5:33,CAJA RURAL-SEGUROS RGA
157,Nathan BROWN,United States,3,+5:35,GARMIN
158,Damiano CUNEGO,Italy,3,+5:37,LAMPRE - MERIDA
159,Rohan DENNIS,Australia,3,+5:37,BMC RACING TEAM
160,Jesus HERNANDEZ BLAZQUEZ,Spain,3,+5:41,TINKOFF - SAXO
161,Louis MEINTJES,South Africa,3,+5:48,MTN - QHUBEKA
162,Rinaldo NOCENTINI,Italy,3,+5:49,AG2R LA MONDIALE
163,Jaco VENTER,South Africa,3,+5:51,MTN - QHUBEKA
164,Matteo TOSATTO,Italy,3,+5:57,TINKOFF - SAXO
165,Kristof VANDEWALLE,Belgium,3,+5:57,TREK FACTORY RACING
166,Brett LANCASTER,Australia,3,+5:58,ORICA GREENEDGE
167,Cédric PINEAU,France,3,+6:07,FDJ
168,Nikias ARNDT,Germany,3,+6:08,TEAM GIANT-SHIMANO
169,David MILLAR,Great Britain,3,+6:19,GARMIN
170,Ramon SINKELDAM,Netherlands,3,+6:25,TEAM GIANT-SHIMANO
171,Christian KNEES,Germany,3,+6:37,TEAM SKY
172,Jerome COUSIN,France,3,+6:45,TEAM EUROPCAR
173,Cameron MEYER,Australia,3,+6:47,ORICA GREENEDGE
174,Pirmin LANG,Switzerland,3,+7:00,IAM CYCLING
175,Vincent JEROME,France,3,+7:09,TEAM EUROPCAR
176,Thibaut PINOT,France,3,+7:16,FDJ
177,Laurent MANGEL,France,3,+7:28,FDJ
178,Jonathan CASTROVIEJO NICOLAS,Spain,3,+15:01,MOVISTAR TEAM
179,Adriano MALORI,Italy,3,+15:49,MOVISTAR TEAM
180,Sander ARMEE,Belgium,3,+16:41,LOTTO
181,Jesse SERGENT,New Zealand,3,+16:48,TREK FACTORY RACING
182,Jacopo GUARNIERI,Italy,3,+17:09,ASTANA PRO TEAM
183,Johan LE BON,France,3,+17:24,FDJ
184,Natnael BERHANE,Eritrea,3,+17:42,TEAM EUROPCAR
185,Jonathan FUMEAUX,Switzerland,3,+17:47,IAM CYCLING
186,Jay Robert THOMSON,South Africa,3,+18:02,MTN - QHUBEKA
187,Maarten TJALLINGII,Netherlands,3,+18:06,BELKIN
188,Sam BEWLEY,New Zealand,3,+19:00,ORICA GREENEDGE
189,Dominic KLEMME,Germany,3,+19:37,IAM CYCLING
190,Javier Francisco ARAMENDIA LORENTE,Spain,3,+19:51,CAJA RURAL-SEGUROS RGA
191,Robert WAGNER,Germany,3,+19:56,BELKIN
192,Jimmy ENGOULVENT,France,3,+21:26,TEAM EUROPCAR
193,Bryan NAULLEAU,France,3,+21:48,TEAM EUROPCAR
194,Carlos Alberto BETANCUR GOMEZ,Colombia,3,+22:11,AG2R LA MONDIALE
195,Stef CLEMENT,Netherlands,3,+22:24,BELKIN
196,Vasil KIRYIENKA,Belarus,3,+23:01,TEAM SKY
197,Luke ROWE,Great Britain,3,+24:14,TEAM SKY
198,Matteo PELUCCHI,Italy,3,+28:09,IAM CYCLING
1,Michael MATTHEWS,Australia,4,+0,ORICA GREENEDGE
2,Nairo Alexander QUINTANA ROJAS,Colombia,4,+8,MOVISTAR TEAM
3,Alejandro VALVERDE BELMONTE,Spain,4,+15,MOVISTAR TEAM
4,Rigoberto URAN URAN,Colombia,4,+19,OMEGA PHARMA - QUICK-STEP
5,Damiano CARUSO,Italy,4,+21,CANNONDALE
6,Jhoan Esteban CHAVES RUBIO,Colombia,4,+21,ORICA GREENEDGE
7,George BENNETT,New Zealand,4,+24,CANNONDALE
8,Haimar ZUBELDIA AGIRRE,Spain,4,+24,TREK FACTORY RACING
9,Alberto CONTADOR VELASCO,Spain,4,+27,TINKOFF - SAXO
10,Wilco KELDERMAN,Netherlands,4,+27,BELKIN
11,Robert GESINK,Netherlands,4,+27,BELKIN
12,Samuel SANCHEZ GONZALEZ,Spain,4,+29,BMC RACING TEAM
13,Cadel EVANS,Australia,4,+29,BMC RACING TEAM
14,Warren BARGUIL,France,4,+34,TEAM GIANT-SHIMANO
15,Christopher FROOME,Great Britain,4,+35,TEAM SKY
16,Przemyslaw NIEMIEC,Poland,4,+40,LAMPRE - MERIDA
17,Lloyd MONDORY,France,4,+41,AG2R LA MONDIALE
18,Joaquin RODRIGUEZ OLIVER,Spain,4,+42,TEAM KATUSHA
19,Mikel NIEVE ITURALDE,Spain,4,+42,TEAM SKY
20,Daniel MARTIN,Ireland,4,+43,GARMIN
21,Sergio PARDILLA BELLON,Spain,4,+44,MTN - QHUBEKA
22,Fabio ARU,Italy,4,+45,ASTANA PRO TEAM
23,Tanel KANGERT,Estonia,4,+45,ASTANA PRO TEAM
24,Mikel LANDA MEANA,Spain,4,+45,ASTANA PRO TEAM
25,Oliver ZAUGG,Switzerland,4,+45,TINKOFF - SAXO
26,Daniel MORENO FERNANDEZ,Spain,4,+46,TEAM KATUSHA
27,Pieter SERRY,Belgium,4,+49,OMEGA PHARMA - QUICK-STEP
28,David ARROYO DURAN,Spain,4,+56,CAJA RURAL-SEGUROS RGA
29,Andre Fernando S. Martins CARDOSO,Portugal,4,+56,GARMIN
30,Andrew TALANSKY,United States,4,+56,GARMIN
31,Andrey AMADOR BAKKAZAKOVA,Costa Rica,4,+56,MOVISTAR TEAM
32,Ryder HESJEDAL,Canada,4,+56,GARMIN
33,Steve MORABITO,Switzerland,4,+59,BMC RACING TEAM
34,Winner ANACONA GOMEZ,Colombia,4,+1:03,LAMPRE - MERIDA
35,Christophe LE MEVEL,France,4,+1:06,"COFIDIS, SOLUTIONS CREDITS"
36,Daniel NAVARRO GARCIA,Spain,4,+1:06,"COFIDIS, SOLUTIONS CREDITS"
37,Maxime MONFORT,Belgium,4,+1:08,LOTTO
38,John DEGENKOLB,Germany,4,+1:11,TEAM GIANT-SHIMANO
39,Vicente REYNES MIMO,Spain,4,+1:15,IAM CYCLING
40,Bob JUNGELS,Luxembourg,4,+1:20,TREK FACTORY RACING
41,Wouter POELS,Netherlands,4,+1:22,OMEGA PHARMA - QUICK-STEP
42,Alexandr KOLOBNEV,Russia,4,+1:34,TEAM KATUSHA
43,Kenny ELISSONDE,France,4,+1:36,FDJ
44,Laurens TEN DAM,Netherlands,4,+1:46,BELKIN
45,Elia FAVILLI,Italy,4,+1:51,LAMPRE - MERIDA
46,Luis Angel MATE MARDONES,Spain,4,+1:57,"COFIDIS, SOLUTIONS CREDITS"
47,Paolo TIRALONGO,Italy,4,+2:03,ASTANA PRO TEAM
48,Pello BILBAO LOPEZ DE ARMENTIA,Spain,4,+2:16,CAJA RURAL-SEGUROS RGA
49,José HERRADA LOPEZ,Spain,4,+2:29,MOVISTAR TEAM
50,Giampaolo CARUSO,Italy,4,+2:32,TEAM KATUSHA
51,Sergio Miguel MOREIRA PAULINHO,Portugal,4,+2:45,TINKOFF - SAXO
52,Lawson CRADDOCK,United States,4,+3:00,TEAM GIANT-SHIMANO
53,Chris Anker SÖRENSEN,Denmark,4,+3:07,TINKOFF - SAXO
54,Chad HAGA,United States,4,+3:24,TEAM GIANT-SHIMANO
55,Eduard VORGANOV,Russia,4,+3:39,TEAM KATUSHA
56,Manuel QUINZIATO,Italy,4,+3:57,BMC RACING TEAM
57,Tony MARTIN,Germany,4,+4:06,OMEGA PHARMA - QUICK-STEP
58,Ivan SANTAROMITA,Italy,4,+4:19,ORICA GREENEDGE
59,Gorka IZAGUIRRE INSAUSTI,Spain,4,+4:20,MOVISTAR TEAM
60,Valerio CONTI,Italy,4,+4:27,LAMPRE - MERIDA
61,Adam HANSEN,Australia,4,+4:42,LOTTO
62,Adam YATES,Great Britain,4,+4:46,ORICA GREENEDGE
63,Maxime BOUET,France,4,+4:50,AG2R LA MONDIALE
64,Filippo POZZATO,Italy,4,+4:56,LAMPRE - MERIDA
65,Lawrence WARBASSE,United States,4,+4:59,BMC RACING TEAM
66,Romain SICARD,France,4,+5:00,TEAM EUROPCAR
67,Kristian SBARAGLI,Italy,4,+5:00,MTN - QHUBEKA
68,Paul MARTENS,Germany,4,+5:10,BELKIN
69,Maxime MEDEREL,France,4,+5:14,TEAM EUROPCAR
70,Koen DE KORT,Netherlands,4,+5:35,TEAM GIANT-SHIMANO
71,Rohan DENNIS,Australia,4,+5:41,BMC RACING TEAM
72,Javier MORENO BAZAN,Spain,4,+5:42,MOVISTAR TEAM
73,Jesus HERNANDEZ BLAZQUEZ,Spain,4,+5:45,TINKOFF - SAXO
74,Simon CLARKE,Australia,4,+6:36,ORICA GREENEDGE
75,Daniel TEKLEHAIMANOT,Eritrea,4,+6:37,MTN - QHUBEKA
76,Paolo LONGO BORGHINI,Italy,4,+6:55,CANNONDALE
77,Dominik NERZ,Germany,4,+7:01,BMC RACING TEAM
78,Koldo FERNANDEZ,Spain,4,+7:26,GARMIN
79,Hubert DUPONT,France,4,+7:26,AG2R LA MONDIALE
80,Ivan ROVNY,Russia,4,+7:46,TINKOFF - SAXO
81,Alberto LOSADA ALGUACIL,Spain,4,+8:02,TEAM KATUSHA
82,Romain HARDY,France,4,+8:16,"COFIDIS, SOLUTIONS CREDITS"
83,Matthias KRIZEK,Austria,4,+8:39,CANNONDALE
84,Nacer BOUHANNI,France,4,+9:14,FDJ
85,Jurgen VAN DEN BROECK,Belgium,4,+9:16,LOTTO
86,Francesco LASCA,Italy,4,+9:19,CAJA RURAL-SEGUROS RGA
87,Tobias LUDVIGSSON,Sweden,4,+9:23,TEAM GIANT-SHIMANO
88,Alexey LUTSENKO,Kazakhstan,4,+9:57,ASTANA PRO TEAM
89,Amets TXURRUKA,Spain,4,+10:12,CAJA RURAL-SEGUROS RGA
90,Danilo WYSS,Switzerland,4,+10:19,BMC RACING TEAM
91,Jacques JANSE VAN RENSBURG,South Africa,4,+10:21,MTN - QHUBEKA
92,Philip DEIGNAN,Ireland,4,+10:44,TEAM SKY
93,Nikias ARNDT,Germany,4,+11:05,TEAM GIANT-SHIMANO
94,Tom BOONEN,Belgium,4,+11:08,OMEGA PHARMA - QUICK-STEP
95,Carlos VERONA QUINTANILLA,Spain,4,+11:08,OMEGA PHARMA - QUICK-STEP
96,Guillaume LEVARLET,France,4,+11:08,"COFIDIS, SOLUTIONS CREDITS"
97,Julian David ARREDONDO MORENO,Colombia,4,+11:11,TREK FACTORY RACING
98,Peter KENNAUGH,Great Britain,4,+11:29,TEAM SKY
99,Luis Leon SANCHEZ GIL,Spain,4,+11:50,CAJA RURAL-SEGUROS RGA
100,Bart DE CLERCQ,Belgium,4,+12:21,LOTTO
101,Romain ZINGLE,Belgium,4,+12:44,"COFIDIS, SOLUTIONS CREDITS"
102,Merhawi KUDUS GHEBREMEDHIN,Eritrea,4,+13:02,MTN - QHUBEKA
103,Jerome COPPEL,France,4,+13:07,"COFIDIS, SOLUTIONS CREDITS"
104,Yohan BAGOT,France,4,+13:07,"COFIDIS, SOLUTIONS CREDITS"
105,Luis MAS BONET,Spain,4,+13:54,CAJA RURAL-SEGUROS RGA
106,Gianluca BRAMBILLA,Italy,4,+14:10,OMEGA PHARMA - QUICK-STEP
107,Alessandro DE MARCHI,Italy,4,+14:28,CANNONDALE
108,Andrey ZEITS,Kazakhstan,4,+14:32,ASTANA PRO TEAM
109,Philippe GILBERT,Belgium,4,+14:42,BMC RACING TEAM
110,Jasper STUYVEN,Belgium,4,+14:49,TREK FACTORY RACING
111,Oscar GATTO,Italy,4,+14:56,CANNONDALE
112,Yannick MARTINEZ,France,4,+15:02,TEAM EUROPCAR
113,Jonathan CASTROVIEJO NICOLAS,Spain,4,+15:05,MOVISTAR TEAM
114,Greg HENDERSON,New Zealand,4,+15:22,LOTTO
115,Johannes FRÖHLINGER,Germany,4,+15:30,TEAM GIANT-SHIMANO
116,Yury TROFIMOV,Russia,4,+15:32,TEAM KATUSHA
117,Antonio PIEDRA PEREZ,Spain,4,+15:42,CAJA RURAL-SEGUROS RGA
118,Jens DEBUSSCHERE,Belgium,4,+15:43,LOTTO
119,Imanol ERVITI,Spain,4,+15:45,MOVISTAR TEAM
120,Dmitry KOZONTCHUK,Russia,4,+15:55,TEAM KATUSHA
121,Kanstantsin SIUTSOU,Belarus,4,+15:58,TEAM SKY
122,Geoffrey SOUPE,France,4,+16:02,FDJ
123,Maciej BODNAR,Poland,4,+16:16,CANNONDALE
124,Nathan BROWN,United States,4,+16:26,GARMIN
125,Jose Rodolfo SERPA PEREZ,Colombia,4,+16:35,LAMPRE - MERIDA
126,Pim LIGTHART,Netherlands,4,+16:47,LOTTO
127,Damien GAUDIN,France,4,+16:52,AG2R LA MONDIALE
128,Peter SAGAN,Slovakia,4,+17:35,CANNONDALE
129,Fabian CANCELLARA,Switzerland,4,+17:38,TREK FACTORY RACING
130,Guillaume BOIVIN,Canada,4,+17:44,CANNONDALE
131,Vegard BREEN,Norway,4,+17:50,LOTTO
132,Sergei CHERNETSKI,Russia,4,+17:55,TEAM KATUSHA
133,Johann TSCHOPP,Switzerland,4,+18:09,IAM CYCLING
134,Patrick GRETSCH,Germany,4,+18:12,AG2R LA MONDIALE
135,Sébastien HINAULT,France,4,+18:17,IAM CYCLING
136,Karol DOMAGALSKI,Poland,4,+18:17,CAJA RURAL-SEGUROS RGA
137,Daniele BENNATI,Italy,4,+18:32,TINKOFF - SAXO
138,Marcel AREGGER,Switzerland,4,+18:37,IAM CYCLING
139,Yauheni HUTAROVICH,Belarus,4,+18:39,AG2R LA MONDIALE
140,Yaroslav POPOVYCH,Ukraine,4,+18:52,TREK FACTORY RACING
141,Andrea GUARDINI,Italy,4,+18:57,ASTANA PRO TEAM
142,Sébastien TURGOT,France,4,+19:11,AG2R LA MONDIALE
143,Nathan HAAS,Australia,4,+19:16,GARMIN
144,Martijn KEIZER,Netherlands,4,+19:18,BELKIN
145,Johan VAN SUMMEREN,Belgium,4,+19:20,GARMIN
146,Damiano CUNEGO,Italy,4,+19:25,LAMPRE - MERIDA
147,Anthony ROUX,France,4,+19:37,FDJ
148,Kristof VANDEWALLE,Belgium,4,+19:41,TREK FACTORY RACING
149,Dan CRAVEN,Namibia,4,+19:44,TEAM EUROPCAR
150,Cédric PINEAU,France,4,+19:55,FDJ
151,David MILLAR,Great Britain,4,+20:07,GARMIN
152,Ramon SINKELDAM,Netherlands,4,+20:13,TEAM GIANT-SHIMANO
153,Christian KNEES,Germany,4,+20:25,TEAM SKY
154,Jerome COUSIN,France,4,+20:33,TEAM EUROPCAR
155,Cameron MEYER,Australia,4,+20:35,ORICA GREENEDGE
156,Fabio FELLINE,Italy,4,+20:47,TREK FACTORY RACING
157,Nikolas MAES,Belgium,4,+20:52,OMEGA PHARMA - QUICK-STEP
158,Martin VELITS,Slovakia,4,+20:53,OMEGA PHARMA - QUICK-STEP
159,Aleksejs SARAMOTINS,Latvia,4,+20:56,IAM CYCLING
160,Gerald CIOLEK,Germany,4,+21:09,MTN - QHUBEKA
161,Murilo Antonio FISCHER,Brazil,4,+21:25,FDJ
162,Maximiliano Ariel RICHEZE,Argentina,4,+21:49,LAMPRE - MERIDA
163,Gert JOEAAR,Estonia,4,+21:50,"COFIDIS, SOLUTIONS CREDITS"
164,Dario CATALDO,Italy,4,+21:51,TEAM SKY
165,Moreno HOFLAND,Netherlands,4,+22:00,BELKIN
166,Roberto FERRARI,Italy,4,+22:04,LAMPRE - MERIDA
167,Michael Valgren ANDERSEN,Denmark,4,+22:07,TINKOFF - SAXO
168,Mitchell DOCKER,Australia,4,+22:20,ORICA GREENEDGE
169,Daniil FOMINYKH,Kazakhstan,4,+22:27,ASTANA PRO TEAM
170,Louis MEINTJES,South Africa,4,+22:47,MTN - QHUBEKA
171,Rinaldo NOCENTINI,Italy,4,+22:48,AG2R LA MONDIALE
172,Jaco VENTER,South Africa,4,+22:50,MTN - QHUBEKA
173,Matteo TOSATTO,Italy,4,+22:56,TINKOFF - SAXO
174,Brett LANCASTER,Australia,4,+22:57,ORICA GREENEDGE
